SOURCE CITY,DESTINATION CITY,ORDER TYPE,ORDER MONTH,ORDER VOLUME,LANE_ID
RICHMOND,LIVONIA,Prepaid,2024 07,2,RICHMOND_LIVONIA_Prepaid
RICHMOND,LIVONIA,Prepaid,2024 08,2,RICHMOND_LIVONIA_Prepaid
RICHMOND,LIVONIA,Prepaid,2024 09,1,RICHMOND_LIVONIA_Prepaid
RICHMOND,LIVONIA,Prepaid,2024 10,1,RICHMOND_LIVONIA_Prepaid
RICHMOND,LOGAN TOWNSHIP,Prepaid,2024 05,8,RICHMOND_LOGAN TOWNSHIP_Prepaid
RICHMOND,LOGAN TOWNSHIP,Prepaid,2024 06,11,RICHMOND_LOGAN TOWNSHIP_Prepaid
RICHMOND,LOGAN TOWNSHIP,Prepaid,2024 07,17,RICHMOND_LOGAN TOWNSHIP_Prepaid
RICHMOND,LOGAN TOWNSHIP,Prepaid,2024 08,10,RICHMOND_LOGAN TOWNSHIP_Prepaid
RICHMOND,LOGAN TOWNSHIP,Prepaid,2024 09,30,RICHMOND_LOGAN TOWNSHIP_Prepaid
RICHMOND,LOGAN TOWNSHIP,Prepaid,2024 10,24,RICHMOND_LOGAN TOWNSHIP_Prepaid
RICHMOND,LOGAN TOWNSHIP,Prepaid,2024 11,8,RICHMOND_LOGAN TOWNSHIP_Prepaid
RICHMOND,LOGAN TOWNSHIP,Prepaid,2024 12,1,RICHMOND_LOGAN TOWNSHIP_Prepaid
RICHMOND,LOGAN TOWNSHIP,Prepaid,2025 01,5,RICHMOND_LOGAN TOWNSHIP_Prepaid
RICHMOND,LOGAN TOWNSHIP,Prepaid,2025 02,9,RICHMOND_LOGAN TOWNSHIP_Prepaid
RICHMOND,LOGAN TOWNSHIP,Prepaid,2025 03,3,RICHMOND_LOGAN TOWNSHIP_Prepaid
RICHMOND,LOGAN TOWNSHIP,Prepaid,2025 04,3,RICHMOND_LOGAN TOWNSHIP_Prepaid
RICHMOND,LOGAN TOWNSHIP,Prepaid,2025 05,11,RICHMOND_LOGAN TOWNSHIP_Prepaid
RICHMOND,LONG ISLAND CITY,Prepaid,2025 01,1,RICHMOND_LONG ISLAND CITY_Prepaid
RICHMOND,LOUISVILLE,Prepaid,2025 01,1,RICHMOND_LOUISVILLE_Prepaid
RICHMOND,LOVELAND,Prepaid,2024 05,1,RICHMOND_LOVELAND_Prepaid
RICHMOND,LOVELAND,Prepaid,2024 07,2,RICHMOND_LOVELAND_Prepaid
RICHMOND,LOVELAND,Prepaid,2024 08,1,RICHMOND_LOVELAND_Prepaid
RICHMOND,LOVELAND,Prepaid,2024 11,2,RICHMOND_LOVELAND_Prepaid
RICHMOND,LOVELAND,Prepaid,2025 03,1,RICHMOND_LOVELAND_Prepaid
RICHMOND,LOVELAND,Prepaid,2025 04,1,RICHMOND_LOVELAND_Prepaid
RICHMOND,LUGOFF,Prepaid,2024 05,10,RICHMOND_LUGOFF_Prepaid
RICHMOND,LUGOFF,Prepaid,2024 06,13,RICHMOND_LUGOFF_Prepaid
RICHMOND,LUGOFF,Prepaid,2024 07,7,RICHMOND_LUGOFF_Prepaid
RICHMOND,LUGOFF,Prepaid,2024 08,10,RICHMOND_LUGOFF_Prepaid
RICHMOND,LUGOFF,Prepaid,2024 09,16,RICHMOND_LUGOFF_Prepaid
RICHMOND,LUGOFF,Prepaid,2024 10,21,RICHMOND_LUGOFF_Prepaid
RICHMOND,LUGOFF,Prepaid,2024 11,10,RICHMOND_LUGOFF_Prepaid
RICHMOND,LUGOFF,Prepaid,2024 12,2,RICHMOND_LUGOFF_Prepaid
RICHMOND,LUGOFF,Prepaid,2025 01,8,RICHMOND_LUGOFF_Prepaid
RICHMOND,LUGOFF,Prepaid,2025 02,11,RICHMOND_LUGOFF_Prepaid
RICHMOND,LUGOFF,Prepaid,2025 03,6,RICHMOND_LUGOFF_Prepaid
RICHMOND,LUGOFF,Prepaid,2025 04,7,RICHMOND_LUGOFF_Prepaid
RICHMOND,LUGOFF,Prepaid,2025 05,12,RICHMOND_LUGOFF_Prepaid
RICHMOND,MACON,Prepaid,2024 05,7,RICHMOND_MACON_Prepaid
RICHMOND,MACON,Prepaid,2024 06,15,RICHMOND_MACON_Prepaid
RICHMOND,MACON,Prepaid,2024 07,7,RICHMOND_MACON_Prepaid
RICHMOND,MACON,Prepaid,2024 08,14,RICHMOND_MACON_Prepaid
RICHMOND,MACON,Prepaid,2024 09,8,RICHMOND_MACON_Prepaid
RICHMOND,MACON,Prepaid,2024 10,14,RICHMOND_MACON_Prepaid
RICHMOND,MACON,Prepaid,2024 11,4,RICHMOND_MACON_Prepaid
RICHMOND,MACON,Prepaid,2024 12,6,RICHMOND_MACON_Prepaid
RICHMOND,MACON,Prepaid,2025 01,4,RICHMOND_MACON_Prepaid
RICHMOND,MACON,Prepaid,2025 02,6,RICHMOND_MACON_Prepaid
RICHMOND,MACON,Prepaid,2025 03,9,RICHMOND_MACON_Prepaid
RICHMOND,MACON,Prepaid,2025 04,9,RICHMOND_MACON_Prepaid
RICHMOND,MACON,Prepaid,2025 05,14,RICHMOND_MACON_Prepaid
RICHMOND,MADISON,Prepaid,2024 05,1,RICHMOND_MADISON_Prepaid
RICHMOND,MADISON,Prepaid,2024 08,3,RICHMOND_MADISON_Prepaid
RICHMOND,MADISON,Prepaid,2024 09,1,RICHMOND_MADISON_Prepaid
RICHMOND,MADISON,Prepaid,2024 10,1,RICHMOND_MADISON_Prepaid
RICHMOND,MADISON,Prepaid,2024 11,9,RICHMOND_MADISON_Prepaid
RICHMOND,MADISON,Prepaid,2024 12,3,RICHMOND_MADISON_Prepaid
RICHMOND,MADISON,Prepaid,2025 01,10,RICHMOND_MADISON_Prepaid
RICHMOND,MADISON,Prepaid,2025 02,12,RICHMOND_MADISON_Prepaid
RICHMOND,MADISON,Prepaid,2025 03,6,RICHMOND_MADISON_Prepaid
RICHMOND,MADISON,Prepaid,2025 04,7,RICHMOND_MADISON_Prepaid
RICHMOND,MADISON,Prepaid,2025 05,15,RICHMOND_MADISON_Prepaid
RICHMOND,MADISON HEIGHTS,Prepaid,2025 01,1,RICHMOND_MADISON HEIGHTS_Prepaid
RICHMOND,MAGNOLIA,Collect,2025 03,1,RICHMOND_MAGNOLIA_Collect
RICHMOND,MAGNOLIA,Collect,2025 04,1,RICHMOND_MAGNOLIA_Collect
RICHMOND,MAGNOLIA,Prepaid,2025 03,1,RICHMOND_MAGNOLIA_Prepaid
RICHMOND,MAGNOLIA,Prepaid,2025 04,2,RICHMOND_MAGNOLIA_Prepaid
RICHMOND,MANAHAWKIN,Prepaid,2025 01,1,RICHMOND_MANAHAWKIN_Prepaid
RICHMOND,MANCHESTER,Prepaid,2024 05,3,RICHMOND_MANCHESTER_Prepaid
RICHMOND,MANCHESTER,Prepaid,2024 06,5,RICHMOND_MANCHESTER_Prepaid
RICHMOND,MANCHESTER,Prepaid,2024 07,5,RICHMOND_MANCHESTER_Prepaid
RICHMOND,MANCHESTER,Prepaid,2024 08,6,RICHMOND_MANCHESTER_Prepaid
RICHMOND,MANCHESTER,Prepaid,2024 09,1,RICHMOND_MANCHESTER_Prepaid
RICHMOND,MANCHESTER,Prepaid,2024 10,5,RICHMOND_MANCHESTER_Prepaid
RICHMOND,MANCHESTER,Prepaid,2024 11,2,RICHMOND_MANCHESTER_Prepaid
RICHMOND,MANCHESTER,Prepaid,2024 12,3,RICHMOND_MANCHESTER_Prepaid
RICHMOND,MANCHESTER,Prepaid,2025 01,4,RICHMOND_MANCHESTER_Prepaid
RICHMOND,MANCHESTER,Prepaid,2025 02,2,RICHMOND_MANCHESTER_Prepaid
RICHMOND,MANCHESTER,Prepaid,2025 03,5,RICHMOND_MANCHESTER_Prepaid
RICHMOND,MANCHESTER,Prepaid,2025 04,1,RICHMOND_MANCHESTER_Prepaid
RICHMOND,MAPLE SHADE,Prepaid,2025 01,1,RICHMOND_MAPLE SHADE_Prepaid
RICHMOND,MARCY,Prepaid,2024 05,33,RICHMOND_MARCY_Prepaid
RICHMOND,MARCY,Prepaid,2024 06,46,RICHMOND_MARCY_Prepaid
RICHMOND,MARCY,Prepaid,2024 07,42,RICHMOND_MARCY_Prepaid
RICHMOND,MARCY,Prepaid,2024 08,49,RICHMOND_MARCY_Prepaid
RICHMOND,MARCY,Prepaid,2024 09,41,RICHMOND_MARCY_Prepaid
RICHMOND,MARCY,Prepaid,2024 10,44,RICHMOND_MARCY_Prepaid
RICHMOND,MARCY,Prepaid,2024 11,34,RICHMOND_MARCY_Prepaid
RICHMOND,MARCY,Prepaid,2024 12,35,RICHMOND_MARCY_Prepaid
RICHMOND,MARCY,Prepaid,2025 01,40,RICHMOND_MARCY_Prepaid
RICHMOND,MARCY,Prepaid,2025 02,42,RICHMOND_MARCY_Prepaid
RICHMOND,MARCY,Prepaid,2025 03,44,RICHMOND_MARCY_Prepaid
RICHMOND,MARCY,Prepaid,2025 04,42,RICHMOND_MARCY_Prepaid
RICHMOND,MARCY,Prepaid,2025 05,12,RICHMOND_MARCY_Prepaid
RICHMOND,MARION,Prepaid,2025 03,1,RICHMOND_MARION_Prepaid
RICHMOND,MARYVILLE,Prepaid,2025 01,1,RICHMOND_MARYVILLE_Prepaid
RICHMOND,MASSENA,Prepaid,2025 01,1,RICHMOND_MASSENA_Prepaid
RICHMOND,MAYS LANDING,Prepaid,2025 01,1,RICHMOND_MAYS LANDING_Prepaid
RICHMOND,MCDONOUGH,Prepaid,2025 01,1,RICHMOND_MCDONOUGH_Prepaid
RICHMOND,MCLEANSVILLE,Prepaid,2024 05,4,RICHMOND_MCLEANSVILLE_Prepaid
RICHMOND,MCLEANSVILLE,Prepaid,2024 06,2,RICHMOND_MCLEANSVILLE_Prepaid
RICHMOND,MCLEANSVILLE,Prepaid,2024 07,5,RICHMOND_MCLEANSVILLE_Prepaid
RICHMOND,MCLEANSVILLE,Prepaid,2024 08,4,RICHMOND_MCLEANSVILLE_Prepaid
RICHMOND,MCLEANSVILLE,Prepaid,2024 09,4,RICHMOND_MCLEANSVILLE_Prepaid
RICHMOND,MCLEANSVILLE,Prepaid,2024 10,3,RICHMOND_MCLEANSVILLE_Prepaid
RICHMOND,MCLEANSVILLE,Prepaid,2024 12,3,RICHMOND_MCLEANSVILLE_Prepaid
RICHMOND,MCLEANSVILLE,Prepaid,2025 01,2,RICHMOND_MCLEANSVILLE_Prepaid
RICHMOND,MCLEANSVILLE,Prepaid,2025 02,4,RICHMOND_MCLEANSVILLE_Prepaid
RICHMOND,MCLEANSVILLE,Prepaid,2025 03,3,RICHMOND_MCLEANSVILLE_Prepaid
RICHMOND,MCLEANSVILLE,Prepaid,2025 04,5,RICHMOND_MCLEANSVILLE_Prepaid
RICHMOND,MCLEANSVILLE,Prepaid,2025 05,1,RICHMOND_MCLEANSVILLE_Prepaid
RICHMOND,MECHANICSVILLE,Prepaid,2025 01,1,RICHMOND_MECHANICSVILLE_Prepaid
RICHMOND,MEDFORD,Prepaid,2025 01,1,RICHMOND_MEDFORD_Prepaid
RICHMOND,MEDINA,Prepaid,2024 06,1,RICHMOND_MEDINA_Prepaid
RICHMOND,MEDINA,Prepaid,2024 11,1,RICHMOND_MEDINA_Prepaid
RICHMOND,MEDINA,Prepaid,2024 12,1,RICHMOND_MEDINA_Prepaid
RICHMOND,MEDINA,Prepaid,2025 04,1,RICHMOND_MEDINA_Prepaid
RICHMOND,MEDLEY,Prepaid,2025 04,1,RICHMOND_MEDLEY_Prepaid
RICHMOND,MEDLEY,Prepaid,2025 05,1,RICHMOND_MEDLEY_Prepaid
RICHMOND,MELBOURNE,Prepaid,2024 06,1,RICHMOND_MELBOURNE_Prepaid
RICHMOND,MELBOURNE,Prepaid,2025 01,1,RICHMOND_MELBOURNE_Prepaid
RICHMOND,MELBOURNE,Prepaid,2025 02,1,RICHMOND_MELBOURNE_Prepaid
RICHMOND,MELBOURNE,Prepaid,2025 03,1,RICHMOND_MELBOURNE_Prepaid
RICHMOND,MEMPHIS,Prepaid,2024 10,1,RICHMOND_MEMPHIS_Prepaid
RICHMOND,MEMPHIS,Prepaid,2025 01,1,RICHMOND_MEMPHIS_Prepaid
RICHMOND,MENOMONIE,Prepaid,2024 05,1,RICHMOND_MENOMONIE_Prepaid
RICHMOND,MENOMONIE,Prepaid,2024 06,1,RICHMOND_MENOMONIE_Prepaid
RICHMOND,MENOMONIE,Prepaid,2024 07,1,RICHMOND_MENOMONIE_Prepaid
RICHMOND,MENOMONIE,Prepaid,2024 11,2,RICHMOND_MENOMONIE_Prepaid
RICHMOND,MENOMONIE,Prepaid,2024 12,1,RICHMOND_MENOMONIE_Prepaid
RICHMOND,MENOMONIE,Prepaid,2025 03,2,RICHMOND_MENOMONIE_Prepaid
RICHMOND,MENOMONIE,Prepaid,2025 04,2,RICHMOND_MENOMONIE_Prepaid
RICHMOND,MERRITT ISLAND,Prepaid,2025 01,1,RICHMOND_MERRITT ISLAND_Prepaid
RICHMOND,MIAMI,Prepaid,2024 07,1,RICHMOND_MIAMI_Prepaid
RICHMOND,MIAMI,Prepaid,2024 09,7,RICHMOND_MIAMI_Prepaid
RICHMOND,MIAMI,Prepaid,2024 10,7,RICHMOND_MIAMI_Prepaid
RICHMOND,MIAMI,Prepaid,2024 11,3,RICHMOND_MIAMI_Prepaid
RICHMOND,MIAMI,Prepaid,2024 12,11,RICHMOND_MIAMI_Prepaid
RICHMOND,MIAMI,Prepaid,2025 01,10,RICHMOND_MIAMI_Prepaid
RICHMOND,MIAMI,Prepaid,2025 02,6,RICHMOND_MIAMI_Prepaid
RICHMOND,MIAMI,Prepaid,2025 03,4,RICHMOND_MIAMI_Prepaid
RICHMOND,MIAMI,Prepaid,2025 05,1,RICHMOND_MIAMI_Prepaid
RICHMOND,MIDDLE VILLAGE,Prepaid,2025 01,1,RICHMOND_MIDDLE VILLAGE_Prepaid
RICHMOND,MIDDLEBURG HEIGHTS,Prepaid,2025 01,1,RICHMOND_MIDDLEBURG HEIGHTS_Prepaid
RICHMOND,MIDDLETOWN,Prepaid,2025 01,1,RICHMOND_MIDDLETOWN_Prepaid
RICHMOND,MIDLAND,Prepaid,2025 05,1,RICHMOND_MIDLAND_Prepaid
RICHMOND,MIDLOTHIAN,Prepaid,2024 05,1,RICHMOND_MIDLOTHIAN_Prepaid
RICHMOND,MIDLOTHIAN,Prepaid,2024 08,3,RICHMOND_MIDLOTHIAN_Prepaid
RICHMOND,MIDLOTHIAN,Prepaid,2024 09,2,RICHMOND_MIDLOTHIAN_Prepaid
RICHMOND,MIDLOTHIAN,Prepaid,2024 10,1,RICHMOND_MIDLOTHIAN_Prepaid
RICHMOND,MIDLOTHIAN,Prepaid,2024 11,1,RICHMOND_MIDLOTHIAN_Prepaid
RICHMOND,MIDLOTHIAN,Prepaid,2025 01,1,RICHMOND_MIDLOTHIAN_Prepaid
RICHMOND,MIDWAY,Prepaid,2024 05,36,RICHMOND_MIDWAY_Prepaid
RICHMOND,MIDWAY,Prepaid,2024 06,42,RICHMOND_MIDWAY_Prepaid
RICHMOND,MIDWAY,Prepaid,2024 07,41,RICHMOND_MIDWAY_Prepaid
RICHMOND,MIDWAY,Prepaid,2024 08,49,RICHMOND_MIDWAY_Prepaid
RICHMOND,MIDWAY,Prepaid,2024 09,43,RICHMOND_MIDWAY_Prepaid
RICHMOND,MIDWAY,Prepaid,2024 10,56,RICHMOND_MIDWAY_Prepaid
RICHMOND,MIDWAY,Prepaid,2024 11,39,RICHMOND_MIDWAY_Prepaid
RICHMOND,MIDWAY,Prepaid,2024 12,37,RICHMOND_MIDWAY_Prepaid
RICHMOND,MIDWAY,Prepaid,2025 01,36,RICHMOND_MIDWAY_Prepaid
RICHMOND,MIDWAY,Prepaid,2025 02,41,RICHMOND_MIDWAY_Prepaid
RICHMOND,MIDWAY,Prepaid,2025 03,45,RICHMOND_MIDWAY_Prepaid
RICHMOND,MIDWAY,Prepaid,2025 04,38,RICHMOND_MIDWAY_Prepaid
RICHMOND,MIDWAY,Prepaid,2025 05,21,RICHMOND_MIDWAY_Prepaid
RICHMOND,MILBANK,Prepaid,2024 10,1,RICHMOND_MILBANK_Prepaid
RICHMOND,MILLSBORO,Prepaid,2025 01,1,RICHMOND_MILLSBORO_Prepaid
RICHMOND,MILTON,Prepaid,2024 05,1,RICHMOND_MILTON_Prepaid
RICHMOND,MILTON,Prepaid,2024 06,1,RICHMOND_MILTON_Prepaid
RICHMOND,MILTON,Prepaid,2024 07,1,RICHMOND_MILTON_Prepaid
RICHMOND,MILTON,Prepaid,2024 08,1,RICHMOND_MILTON_Prepaid
RICHMOND,MILTON,Prepaid,2024 09,1,RICHMOND_MILTON_Prepaid
RICHMOND,MILTON,Prepaid,2024 10,2,RICHMOND_MILTON_Prepaid
RICHMOND,MILTON,Prepaid,2024 12,1,RICHMOND_MILTON_Prepaid
RICHMOND,MILTON,Prepaid,2025 01,2,RICHMOND_MILTON_Prepaid
RICHMOND,MILTON,Prepaid,2025 02,1,RICHMOND_MILTON_Prepaid
RICHMOND,MILTON,Prepaid,2025 03,1,RICHMOND_MILTON_Prepaid
RICHMOND,MILTON,Transfer,2024 08,1,RICHMOND_MILTON_Transfer
RICHMOND,MINERSVILLE,Collect,2024 05,2,RICHMOND_MINERSVILLE_Collect
RICHMOND,MINERSVILLE,Collect,2024 06,5,RICHMOND_MINERSVILLE_Collect
RICHMOND,MINERSVILLE,Collect,2024 07,6,RICHMOND_MINERSVILLE_Collect
RICHMOND,MINERSVILLE,Collect,2024 08,5,RICHMOND_MINERSVILLE_Collect
RICHMOND,MINERSVILLE,Collect,2024 09,4,RICHMOND_MINERSVILLE_Collect
RICHMOND,MINERSVILLE,Collect,2024 10,4,RICHMOND_MINERSVILLE_Collect
RICHMOND,MINERSVILLE,Collect,2024 11,5,RICHMOND_MINERSVILLE_Collect
RICHMOND,MINERSVILLE,Collect,2024 12,5,RICHMOND_MINERSVILLE_Collect
RICHMOND,MINERSVILLE,Collect,2025 01,3,RICHMOND_MINERSVILLE_Collect
RICHMOND,MINERSVILLE,Collect,2025 02,5,RICHMOND_MINERSVILLE_Collect
RICHMOND,MINERSVILLE,Collect,2025 03,5,RICHMOND_MINERSVILLE_Collect
RICHMOND,MINERSVILLE,Collect,2025 04,4,RICHMOND_MINERSVILLE_Collect
RICHMOND,MINSTER,Prepaid,2024 10,1,RICHMOND_MINSTER_Prepaid
RICHMOND,MIRA LOMA,Collect,2025 03,2,RICHMOND_MIRA LOMA_Collect
RICHMOND,MIRA LOMA,Collect,2025 04,5,RICHMOND_MIRA LOMA_Collect
RICHMOND,MOBILE,Prepaid,2024 06,1,RICHMOND_MOBILE_Prepaid
RICHMOND,MONROE,Collect,2024 06,1,RICHMOND_MONROE_Collect
RICHMOND,MONROE,Collect,2024 07,2,RICHMOND_MONROE_Collect
RICHMOND,MONROE,Collect,2024 09,1,RICHMOND_MONROE_Collect
RICHMOND,MONROE,Collect,2024 10,1,RICHMOND_MONROE_Collect
RICHMOND,MONROE,Collect,2024 11,3,RICHMOND_MONROE_Collect
RICHMOND,MONROE,Collect,2025 01,4,RICHMOND_MONROE_Collect
RICHMOND,MONROE,Collect,2025 02,2,RICHMOND_MONROE_Collect
RICHMOND,MONROE,Collect,2025 04,1,RICHMOND_MONROE_Collect
RICHMOND,MONROE,Prepaid,2024 05,13,RICHMOND_MONROE_Prepaid
RICHMOND,MONROE,Prepaid,2024 06,9,RICHMOND_MONROE_Prepaid
RICHMOND,MONROE,Prepaid,2024 07,1,RICHMOND_MONROE_Prepaid
RICHMOND,MONROE,Prepaid,2024 08,3,RICHMOND_MONROE_Prepaid
RICHMOND,MONROE,Prepaid,2024 09,2,RICHMOND_MONROE_Prepaid
RICHMOND,MONROE,Prepaid,2024 12,1,RICHMOND_MONROE_Prepaid
RICHMOND,MONROE,Prepaid,2025 01,1,RICHMOND_MONROE_Prepaid
RICHMOND,MONROE,Prepaid,2025 02,1,RICHMOND_MONROE_Prepaid
RICHMOND,MONROE,Prepaid,2025 03,1,RICHMOND_MONROE_Prepaid
RICHMOND,MONROE TOWNSHIP,Collect,2024 06,2,RICHMOND_MONROE TOWNSHIP_Collect
RICHMOND,MONROE TOWNSHIP,Collect,2024 07,1,RICHMOND_MONROE TOWNSHIP_Collect
RICHMOND,MONROE TOWNSHIP,Collect,2024 08,2,RICHMOND_MONROE TOWNSHIP_Collect
RICHMOND,MONROE TOWNSHIP,Collect,2024 09,3,RICHMOND_MONROE TOWNSHIP_Collect
RICHMOND,MONROE TOWNSHIP,Collect,2024 10,2,RICHMOND_MONROE TOWNSHIP_Collect
RICHMOND,MONROE TOWNSHIP,Collect,2024 11,1,RICHMOND_MONROE TOWNSHIP_Collect
RICHMOND,MONROE TOWNSHIP,Collect,2024 12,3,RICHMOND_MONROE TOWNSHIP_Collect
RICHMOND,MONROE TOWNSHIP,Collect,2025 01,1,RICHMOND_MONROE TOWNSHIP_Collect
RICHMOND,MONROE TOWNSHIP,Collect,2025 02,3,RICHMOND_MONROE TOWNSHIP_Collect
RICHMOND,MONROE TOWNSHIP,Collect,2025 03,1,RICHMOND_MONROE TOWNSHIP_Collect
RICHMOND,MONROE TOWNSHIP,Collect,2025 04,3,RICHMOND_MONROE TOWNSHIP_Collect
RICHMOND,MONROVIA,Collect,2024 06,2,RICHMOND_MONROVIA_Collect
RICHMOND,MONROVIA,Collect,2024 07,1,RICHMOND_MONROVIA_Collect
RICHMOND,MONROVIA,Collect,2024 08,2,RICHMOND_MONROVIA_Collect
RICHMOND,MONROVIA,Collect,2024 09,3,RICHMOND_MONROVIA_Collect
RICHMOND,MONROVIA,Collect,2024 10,4,RICHMOND_MONROVIA_Collect
RICHMOND,MONROVIA,Collect,2024 12,2,RICHMOND_MONROVIA_Collect
RICHMOND,MONROVIA,Collect,2025 01,2,RICHMOND_MONROVIA_Collect
RICHMOND,MONROVIA,Collect,2025 02,2,RICHMOND_MONROVIA_Collect
RICHMOND,MONROVIA,Collect,2025 03,1,RICHMOND_MONROVIA_Collect
RICHMOND,MONROVIA,Collect,2025 04,2,RICHMOND_MONROVIA_Collect
RICHMOND,MONTGOMERY,Collect,2024 06,1,RICHMOND_MONTGOMERY_Collect
RICHMOND,MOORESVILLE,Prepaid,2025 01,1,RICHMOND_MOORESVILLE_Prepaid
RICHMOND,MORRIS,Collect,2024 06,1,RICHMOND_MORRIS_Collect
RICHMOND,MORRIS,Collect,2024 07,2,RICHMOND_MORRIS_Collect
RICHMOND,MORRIS,Collect,2024 08,1,RICHMOND_MORRIS_Collect
RICHMOND,MORRIS,Collect,2024 09,3,RICHMOND_MORRIS_Collect
RICHMOND,MORRIS,Collect,2024 10,3,RICHMOND_MORRIS_Collect
RICHMOND,MORRIS,Collect,2024 11,1,RICHMOND_MORRIS_Collect
RICHMOND,MORRIS,Collect,2024 12,2,RICHMOND_MORRIS_Collect
RICHMOND,MORRIS,Collect,2025 01,2,RICHMOND_MORRIS_Collect
RICHMOND,MORRIS,Collect,2025 02,2,RICHMOND_MORRIS_Collect
RICHMOND,MORRIS,Collect,2025 03,1,RICHMOND_MORRIS_Collect
RICHMOND,MORRIS,Collect,2025 04,2,RICHMOND_MORRIS_Collect
RICHMOND,MORRIS,Collect,2025 05,1,RICHMOND_MORRIS_Collect
RICHMOND,MOUNDRIDGE,Prepaid,2024 10,1,RICHMOND_MOUNDRIDGE_Prepaid
RICHMOND,MOUNT CRAWFORD,Prepaid,2025 05,10,RICHMOND_MOUNT CRAWFORD_Prepaid
RICHMOND,MOUNT PLEASANT,Prepaid,2024 05,1,RICHMOND_MOUNT PLEASANT_Prepaid
RICHMOND,MOUNT PLEASANT,Prepaid,2024 06,1,RICHMOND_MOUNT PLEASANT_Prepaid
RICHMOND,MOUNT PLEASANT,Prepaid,2024 07,2,RICHMOND_MOUNT PLEASANT_Prepaid
RICHMOND,MOUNT PLEASANT,Prepaid,2024 10,1,RICHMOND_MOUNT PLEASANT_Prepaid
RICHMOND,MOUNT PLEASANT,Prepaid,2024 11,2,RICHMOND_MOUNT PLEASANT_Prepaid
RICHMOND,MOUNT PLEASANT,Prepaid,2025 03,2,RICHMOND_MOUNT PLEASANT_Prepaid
RICHMOND,MOUNT PLEASANT,Prepaid,2025 04,1,RICHMOND_MOUNT PLEASANT_Prepaid
RICHMOND,MOUNT VERNON,Collect,2024 05,4,RICHMOND_MOUNT VERNON_Collect
RICHMOND,MOUNT VERNON,Collect,2024 06,6,RICHMOND_MOUNT VERNON_Collect
RICHMOND,MOUNT VERNON,Collect,2024 07,8,RICHMOND_MOUNT VERNON_Collect
RICHMOND,MOUNT VERNON,Collect,2024 08,4,RICHMOND_MOUNT VERNON_Collect
RICHMOND,MOUNT VERNON,Collect,2024 09,5,RICHMOND_MOUNT VERNON_Collect
RICHMOND,MOUNT VERNON,Collect,2024 10,6,RICHMOND_MOUNT VERNON_Collect
RICHMOND,MOUNT VERNON,Collect,2024 11,5,RICHMOND_MOUNT VERNON_Collect
RICHMOND,MOUNT VERNON,Collect,2024 12,5,RICHMOND_MOUNT VERNON_Collect
RICHMOND,MOUNT VERNON,Collect,2025 01,3,RICHMOND_MOUNT VERNON_Collect
RICHMOND,MOUNT VERNON,Collect,2025 02,6,RICHMOND_MOUNT VERNON_Collect
RICHMOND,MOUNT VERNON,Collect,2025 03,5,RICHMOND_MOUNT VERNON_Collect
RICHMOND,MOUNT VERNON,Collect,2025 04,4,RICHMOND_MOUNT VERNON_Collect
RICHMOND,MT JULIET,Prepaid,2025 01,1,RICHMOND_MT JULIET_Prepaid
RICHMOND,MT. CRAWFORD,Prepaid,2024 05,36,RICHMOND_MT. CRAWFORD_Prepaid
RICHMOND,MT. CRAWFORD,Prepaid,2024 06,41,RICHMOND_MT. CRAWFORD_Prepaid
RICHMOND,MT. CRAWFORD,Prepaid,2024 07,40,RICHMOND_MT. CRAWFORD_Prepaid
RICHMOND,MT. CRAWFORD,Prepaid,2024 08,42,RICHMOND_MT. CRAWFORD_Prepaid
RICHMOND,MT. CRAWFORD,Prepaid,2024 09,36,RICHMOND_MT. CRAWFORD_Prepaid
RICHMOND,MT. CRAWFORD,Prepaid,2024 10,45,RICHMOND_MT. CRAWFORD_Prepaid
RICHMOND,MT. CRAWFORD,Prepaid,2024 11,35,RICHMOND_MT. CRAWFORD_Prepaid
RICHMOND,MT. CRAWFORD,Prepaid,2024 12,31,RICHMOND_MT. CRAWFORD_Prepaid
RICHMOND,MT. CRAWFORD,Prepaid,2025 01,35,RICHMOND_MT. CRAWFORD_Prepaid
RICHMOND,MT. CRAWFORD,Prepaid,2025 02,39,RICHMOND_MT. CRAWFORD_Prepaid
RICHMOND,MT. CRAWFORD,Prepaid,2025 03,47,RICHMOND_MT. CRAWFORD_Prepaid
RICHMOND,MT. CRAWFORD,Prepaid,2025 04,34,RICHMOND_MT. CRAWFORD_Prepaid
RICHMOND,MURPHY,Collect,2024 10,1,RICHMOND_MURPHY_Collect
RICHMOND,N. KINGSTOWN,Prepaid,2024 05,1,RICHMOND_N. KINGSTOWN_Prepaid
RICHMOND,N. KINGSTOWN,Prepaid,2024 06,1,RICHMOND_N. KINGSTOWN_Prepaid
RICHMOND,N. KINGSTOWN,Prepaid,2024 07,1,RICHMOND_N. KINGSTOWN_Prepaid
RICHMOND,N. KINGSTOWN,Prepaid,2024 09,1,RICHMOND_N. KINGSTOWN_Prepaid
RICHMOND,N. KINGSTOWN,Prepaid,2025 02,1,RICHMOND_N. KINGSTOWN_Prepaid
RICHMOND,NASHUA,Prepaid,2025 01,1,RICHMOND_NASHUA_Prepaid
RICHMOND,NEW ALBANY,Prepaid,2024 05,1,RICHMOND_NEW ALBANY_Prepaid
RICHMOND,NEW ALBANY,Prepaid,2025 01,1,RICHMOND_NEW ALBANY_Prepaid
