ORDERVOLUME,CUSTOMER_NAME,ORDERTYPE,WAREHOUSE,CITY,ORDERWEEK
1,HD SUPPLY (MAINTENANCE WHSE),PrePaidOrder,PHA BHI PHARR IO,FOREST PARK,2024 01
1,"AMAZON.COM.KYDC, INC",PrePaidOrder,PHA BHI PHARR IO,FORT WAYNE,2024 01
1,POLLOCK ORORA,PrePaidOrder,PHA BHI PHARR IO,GRAND PRAIRIE,2024 01
1,FEDEX KINKOS,PrePaidOrder,PHA BHI PHARR IO,GREENSBORO,2024 01
1,THE VACUUM CENTER - TRIAD INC.,PrePaidOrder,PHA BHI PHARR IO,GREENSBORO,2024 01
1,"AMAZON.COM.KYDC, INC",PrePaidOrder,PHA BHI PHARR IO,GROVEPORT,2024 01
1,HD SUPPLY (MAINTENANCE WHSE),PrePaidOrder,PHA BHI PHARR IO,GROVEPORT,2024 01
3,DESCO VAC CLEANER SUPPLY INC.,PrePaidOrder,PHA BHI PHARR IO,HAUPPAUGE,2024 01
1,"AMAZON.COM.KYDC, INC",PrePaidOrder,PHA BHI PHARR IO,HAZLETON,2024 01
1,"AMAZON.COM.KYDC, INC",PrePaidOrder,PHA BHI PHARR IO,HOPEWELL JUNCTION,2024 01
1,"AMAZON.COM.KYDC, INC",PrePaidOrder,PHA BHI PHARR IO,HOUSTON,2024 01
1,"AMAZON.COM.KYDC, INC",PrePaidOrder,PHA BHI PHARR IO,IMPERIAL,2024 01
1,ALL STATE COMPANY,PrePaidOrder,PHA BHI PHARR IO,JACKSONVILLE,2024 01
1,"AMAZON.COM.KYDC, INC",PrePaidOrder,PHA BHI PHARR IO,JACKSONVILLE,2024 01
1,DADE PAPER COMPANY,PrePaidOrder,PHA BHI PHARR IO,JERSEY CITY,2024 01
1,IMPERIAL BAG & PAPER CO LLC,PrePaidOrder,PHA BHI PHARR IO,JERSEY CITY,2024 01
1,IMPERIAL BAG & PAPER CO LLC,PrePaidOrder,PHA BHI PHARR IO,JESSUP,2024 01
1,P & R VACUUM                **,PrePaidOrder,PHA BHI PHARR IO,KATY,2024 01
3,ULINE INC,PrePaidOrder,PHA BHI PHARR IO,KENOSHA,2024 01
1,THE VAC PRO,PrePaidOrder,PHA BHI PHARR IO,KISSIMMEE,2024 01
1,SSC SERVICE SOLUTIONS/SE SERVICE,PrePaidOrder,PHA BHI PHARR IO,KNOXVILLE,2024 01
1,THE HOME DEPOT PRO,PrePaidOrder,PHA BHI PHARR IO,LA VERGNE,2024 01
1,"HOTEL EMPORIUM, INC.",PrePaidOrder,PHA BHI PHARR IO,LAKE BUENA VISTA,2024 01
1,"SYSCO GUEST SUPPLY, LLC",PrePaidOrder,PHA BHI PHARR IO,LAKE BUENA VISTA,2024 01
1,HD SUPPLY (MAINTENANCE WHSE),PrePaidOrder,PHA BHI PHARR IO,LAKELAND,2024 01
1,S FREEDMAN & SONS INC,PrePaidOrder,PHA BHI PHARR IO,LANDOVER,2024 01
1,"TAHOE SUPPLY COMPANY, LLC",PrePaidOrder,PHA BHI PHARR IO,LAS VEGAS,2024 01
1,THE HOME DEPOT PRO,PrePaidOrder,PHA BHI PHARR IO,LEVITTOWN,2024 01
1,BROWN JANITOR SUPPLY,PrePaidOrder,PHA BHI PHARR IO,LITTLE ROCK,2024 01
1,"AMAZON.COM.KYDC, INC",PrePaidOrder,PHA BHI PHARR IO,MADISON,2024 01
3,"CLARK CORE SERVICES, LLC",PrePaidOrder,PHA BHI PHARR IO,MADISONVILLE,2024 01
1,DADE PAPER COMPANY,PrePaidOrder,PHA BHI PHARR IO,MILFORD,2024 01
1,VACLAND WHOLESALE DISTRIBUTING LLC,PrePaidOrder,PHA BHI PHARR IO,MILFORD,2024 01
17,STEEL CITY VACUUM,PrePaidOrder,PHA BHI PHARR IO,MOUNT PLEASANT,2024 01
1,AMERICAN PAPER & TWINE CO,PrePaidOrder,PHA BHI PHARR IO,NASHVILLE,2024 01
1,NASSCO,PrePaidOrder,PHA BHI PHARR IO,NEW BERLIN,2024 01
1,HD SUPPLY (MAINTENANCE WHSE),PrePaidOrder,PHA BHI PHARR IO,NORTHLAKE,2024 01
1,EMPIRE FLOOR MACHINE CO INC,PrePaidOrder,PHA BHI PHARR IO,NORTHRIDGE,2024 01
30,SOUTH SHORE VACUUM,PrePaidOrder,PHA BHI PHARR IO,NORWOOD,2024 01
1,WAXIE SANITARY SUPPLY,PrePaidOrder,PHA BHI PHARR IO,ONTARIO,2024 01
1,GEM SUPPLY CO,PrePaidOrder,PHA BHI PHARR IO,ORLANDO,2024 01
1,MURPHY SEWING MACHINE CO,PrePaidOrder,PHA BHI PHARR IO,OWENSBORO,2024 01
1,"AMAZON.COM.KYDC, INC",PrePaidOrder,PHA BHI PHARR IO,PATTERSON,2024 01
1,SOUTH SHORE VACUUM,PrePaidOrder,PHA BHI PHARR IO,PENSACOLA,2024 01
1,"AMAZON.COM.KYDC, INC",PrePaidOrder,PHA BHI PHARR IO,REDLANDS,2024 01
18,VAC PARTS WAREHOUSE,PrePaidOrder,PHA BHI PHARR IO,ROCKWALL,2024 01
1,"AMAZON.COM.KYDC, INC",PrePaidOrder,PHA BHI PHARR IO,SALEM,2024 01
1,M & M VACUUM PARTS DIST INC,PrePaidOrder,PHA BHI PHARR IO,SOUTH PLAINFIELD,2024 01
1,ELECTRIC SWEEPER SERVICE CO.,PrePaidOrder,PHA BHI PHARR IO,SPARKS,2024 01
1,"AMAZON.COM.KYDC, INC",PrePaidOrder,PHA BHI PHARR IO,SPARTANBURG,2024 01
1,BEWLEY SWEEPER SERVICE INC,PrePaidOrder,PHA BHI PHARR IO,TULSA,2024 01
4,ELECTRIC SWEEPER SERVICE CO.,PrePaidOrder,PHA BHI PHARR IO,TWINSBURG,2024 01
2,"AMAZON.COM.KYDC, INC",PrePaidOrder,PHA BHI PHARR IO,UNIVERSITY PARK,2024 01
1,DAYCON PRODUCTS COMPANY INC,PrePaidOrder,PHA BHI PHARR IO,UPPER MARLBORO,2024 01
1,MISC SALES- SANITAIRE (EXEMPT),PrePaidOrder,PHA BHI PHARR IO,WARREN,2024 01
1,SAN-A-CARE INC,PrePaidOrder,PHA BHI PHARR IO,WAUKESHA,2024 01
1,SOUTHEASTERN EQUIPMENT & SUPPLY,PrePaidOrder,PHA BHI PHARR IO,WEST COLUMBIA,2024 01
1,"AMAZON.COM.KYDC, INC",PrePaidOrder,PHA BHI PHARR IO,WEST JORDAN,2024 01
1,HD SUPPLY (MAINTENANCE WHSE),PrePaidOrder,PHA BHI PHARR IO,WEST SACRAMENTO,2024 01
1,TURNKEY OPTIONS LLC,PrePaidOrder,PHA BHI PHARR IO,WILLIAMSBURG,2024 01
1,SKYLINE JANITORIAL,PrePaidOrder,PHA BHI PHARR IO,WINTER GARDEN,2024 01
1,"AMAZON.COM.KYDC, INC",PrePaidOrder,PHA BHI PHARR IO,YORK,2024 01
1,"WAL-MART STORES, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,ALACHUA,2024 01
1,C&S WHOLESALE GROCERS,PrePaidOrder,RVA BHI R VIRGINIA IO,ALTAMONT,2024 01
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,BALTIMORE,2024 01
1,"WAL-MART STORES, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,BROOKHAVEN,2024 01
1,"WAL-MART STORES, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,BROOKSVILLE,2024 01
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,BURLINGTON,2024 01
1,BJ'S WHOLESALE CLUB,PrePaidOrder,RVA BHI R VIRGINIA IO,BURLINGTON,2024 01
3,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,CANTON,2024 01
7,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,CARLISLE,2024 01
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,CASTLETON,2024 01
2,TARGET NORTHERN OPER. CENTER,PrePaidOrder,RVA BHI R VIRGINIA IO,CHAMBERSBURG,2024 01
1,COAST GUARD EXCHANGE SYSTEM,PrePaidOrder,RVA BHI R VIRGINIA IO,CHESAPEAKE,2024 01
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,CLEAR BROOK,2024 01
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,CRANBURY,2024 01
1,SAFEWAY,PrePaidOrder,RVA BHI R VIRGINIA IO,DENVER,2024 01
1,FOOD LION- DELHAIZE,PrePaidOrder,RVA BHI R VIRGINIA IO,DISPUTANTA,2024 01
1,"WAL-MART STORES, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,DOUGLAS,2024 01
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,EASTON,2024 01
1,KOHL'S DEPARTMENT STORE,PrePaidOrder,RVA BHI R VIRGINIA IO,EDGEWOOD,2024 01
1,FOOD LION- DELHAIZE,PrePaidOrder,RVA BHI R VIRGINIA IO,ELLOREE,2024 01
3,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,FALL RIVER,2024 01
1,P.C. RICHARDS & SON,PrePaidOrder,RVA BHI R VIRGINIA IO,FARMINGDALE,2024 01
1,BEST BUY PURCHASING LLC,PrePaidOrder,RVA BHI R VIRGINIA IO,FINDLAY,2024 01
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,FISHERSVILLE,2024 01
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,FLORENCE,2024 01
2,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,FORT WAYNE,2024 01
1,"WAL-MART STORES, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,FT PIERCE,2024 01
1,"BISSELL HOMECARE, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,GRAND RAPIDS,2024 01
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,GREENWOOD,2024 01
11,"WAL-MART STORES, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,GROVE CITY,2024 01
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,GROVEPORT,2024 01
1,"WAL-MART STORES, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,HOPKINSVILLE,2024 01
3,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,IMPERIAL,2024 01
1,BJ'S WHOLESALE CLUB,PrePaidOrder,RVA BHI R VIRGINIA IO,JACKSONVILLE,2024 01
1,ASSOCIATED WHOLESALE GROCERS,PrePaidOrder,RVA BHI R VIRGINIA IO,KENOSHA,2024 01
1,"PUBLIX SUPER MARKETS, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,LAKELAND,2024 01
2,POWER SALES & ADVERTISING,PrePaidOrder,RVA BHI R VIRGINIA IO,LENEXA,2024 01
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,LEWISBERRY,2024 01
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,LOGAN TOWNSHIP,2024 01
1,ADUSA (AHOLD) DISTRIBUTION LLC,PrePaidOrder,RVA BHI R VIRGINIA IO,MANCHESTER,2024 01
11,"WAL-MART STORES, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,MARCY,2024 01
1,"PUBLIX SUPER MARKETS, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,MCLEANSVILLE,2024 01
1,"WEIS MARKETS, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,MILTON,2024 01
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,MONROE,2024 01
11,"WAL-MART STORES, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,MT. CRAWFORD,2024 01
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,NEW CASTLE,2024 01
1,BEST BUY PURCHASING LLC,PrePaidOrder,RVA BHI R VIRGINIA IO,NICHOLS,2024 01
1,ASSOCIATED WHOLESALE GROCERS,PrePaidOrder,RVA BHI R VIRGINIA IO,NORFOLK,2024 01
2,SAM'S WHOLESALE CLUB,PrePaidOrder,RVA BHI R VIRGINIA IO,NORTH CANTON,2024 01
1,KROGER,PrePaidOrder,RVA BHI R VIRGINIA IO,OCONOMOWOC,2024 01
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,PENNS GROVE,2024 01
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,PETERSBURG,2024 01
1,SAM'S WHOLESALE CLUB,PrePaidOrder,RVA BHI R VIRGINIA IO,PRINCE GEORGE,2024 01
10,"WAL-MART STORES, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,RAYMOND,2024 01
1,C&S WHOLESALE GROCERS,PrePaidOrder,RVA BHI R VIRGINIA IO,ROBESONIA,2024 01
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,ROCK TAVERN,2024 01
1,HANNAFORD BROTHERS,PrePaidOrder,RVA BHI R VIRGINIA IO,S. PORTLAND,2024 01
1,FOOD LION- DELHAIZE,PrePaidOrder,RVA BHI R VIRGINIA IO,SALISBURY,2024 01
1,HANNAFORD BROTHERS,PrePaidOrder,RVA BHI R VIRGINIA IO,SCHODACK LANDING,2024 01
1,"WAL-MART STORES, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,SHELBY,2024 01
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,SHELBY TOWNSHIP,2024 01
12,"WAL-MART STORES, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,SMYRNA,2024 01
2,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,SOMERSET,2024 01
1,ASSOCIATED WHOLESALE GROCERS,PrePaidOrder,RVA BHI R VIRGINIA IO,ST. CLOUD,2024 01
2,BEST BUY PURCHASING LLC,PrePaidOrder,RVA BHI R VIRGINIA IO,STAUNTON,2024 01
4,TARGET NORTHERN OPER. CENTER,PrePaidOrder,RVA BHI R VIRGINIA IO,STUARTS DRAFT,2024 01
11,"WAL-MART STORES, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,SUTHERLAND,2024 01
2,SAM'S WHOLESALE CLUB,PrePaidOrder,RVA BHI R VIRGINIA IO,TAYLOR,2024 01
14,"WAL-MART STORES, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,TOBYHANNA,2024 01
1,BJ'S WHOLESALE CLUB,PrePaidOrder,RVA BHI R VIRGINIA IO,UXBRIDGE,2024 01
2,TARGET NORTHERN OPER. CENTER,PrePaidOrder,RVA BHI R VIRGINIA IO,WILTON,2024 01
2,KOHL'S DEPARTMENT STORE,PrePaidOrder,RVA BHI R VIRGINIA IO,WINCHESTER,2024 01
12,"WAL-MART STORES, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,WOODLAND,2024 01
2,KOHL'S DEPARTMENT STORE,PrePaidOrder,RVA BHI R VIRGINIA IO,WURTSBORO,2024 01
3,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,YORK,2024 01
3,TARGET NORTHERN OPER. CENTER,PrePaidOrder,SEA BHI SEATTLE IO,ALBANY,2024 01
1,"WAL-MART STORES, INC.",PrePaidOrder,SEA BHI SEATTLE IO,APPLE VALLEY,2024 01
2,"WAL-MART STORES, INC.",PrePaidOrder,SEA BHI SEATTLE IO,BUCKEYE,2024 01
2,"FRED MEYER, INC. ACCTS PAYABLE",PrePaidOrder,SEA BHI SEATTLE IO,CHEHALIS,2024 01
1,ASSOCIATED FOODS/SLC,PrePaidOrder,SEA BHI SEATTLE IO,FARR WEST,2024 01
1,AAFES - HEADQUARTERS,PrePaidOrder,SEA BHI SEATTLE IO,FRENCH CAMP,2024 01
14,"WAL-MART STORES, INC.",PrePaidOrder,SEA BHI SEATTLE IO,GRANTSVILLE,2024 01
11,"WAL-MART STORES, INC.",PrePaidOrder,SEA BHI SEATTLE IO,HERMISTON,2024 01
1,POWER SALES & ADVERTISING,PrePaidOrder,SEA BHI SEATTLE IO,LENEXA,2024 01
1,SAM'S WHOLESALE CLUB,PrePaidOrder,SEA BHI SEATTLE IO,LOVELAND,2024 01
10,"WAL-MART STORES, INC.",PrePaidOrder,SEA BHI SEATTLE IO,LOVELAND,2024 01
1,WINCO FOODS DIST CENTER,PrePaidOrder,SEA BHI SEATTLE IO,MODESTO,2024 01
1,"WAL-MART STORES, INC.",PrePaidOrder,SEA BHI SEATTLE IO,PORTERVILLE,2024 01
10,"WAL-MART STORES, INC.",PrePaidOrder,SEA BHI SEATTLE IO,RED BLUFF,2024 01
2,"AMAZON.COM.KYDC, INC.",PrePaidOrder,SEA BHI SEATTLE IO,SALEM,2024 01
2,"AMAZON.COM.KYDC, INC.",PrePaidOrder,SEA BHI SEATTLE IO,STOCKTON,2024 01
2,"AMAZON.COM.KYDC, INC.",PrePaidOrder,SEA BHI SEATTLE IO,WEST JORDAN,2024 01
1,TARGET NORTHERN OPER. CENTER,PrePaidOrder,SEA BHI SEATTLE IO,WOODLAND,2024 01
1,WALGREEN COMPANY,PrePaidOrder,SEA BHI SEATTLE IO,WOODLAND,2024 01
9,"WAL-MART STORES, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,ALACHUA,2024 01
3,"AMAZON.COM.KYDC, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,AUBURNDALE,2024 01
9,"WAL-MART STORES, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,BROOKHAVEN,2024 01
10,"WAL-MART STORES, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,BROOKSVILLE,2024 01
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,CHARLESTON,2024 01
2,SAM'S WHOLESALE CLUB,PrePaidOrder,SGA BHI SAVANNAH IO,CHARLOTTE,2024 01
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,CONCORD,2024 01
9,"WAL-MART STORES, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,CULLMAN,2024 01
3,"AMAZON.COM.KYDC, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,DELTONA,2024 01
9,"WAL-MART STORES, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,DOUGLAS,2024 01
1,BEST BUY PURCHASING LLC,PrePaidOrder,SGA BHI SAVANNAH IO,DUBLIN,2024 01
8,"WAL-MART STORES, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,FT PIERCE,2024 01
1,"WAL-MART STORES, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,GROVE CITY,2024 01
1,SAM'S WHOLESALE CLUB,PrePaidOrder,SGA BHI SAVANNAH IO,HATTIESBURG,2024 01
1,"MERCHANTS DISTRIBUTORS, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,HICKORY,2024 01
11,"WAL-MART STORES, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,HOPE MILLS,2024 01
11,"WAL-MART STORES, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,HOPKINSVILLE,2024 01
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,JACKSONVILLE,2024 01
3,"AMAZON.COM.KYDC, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,JEFFERSON,2024 01
3,"AMAZON.COM.KYDC, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,KERNERSVILLE,2024 01
12,"WAL-MART STORES, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,LA GRANGE,2024 01
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,LAKELAND,2024 01
2,SAM'S WHOLESALE CLUB,PrePaidOrder,SGA BHI SAVANNAH IO,LAKELAND,2024 01
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,LEBANON,2024 01
1,TARGET NORTHERN OPER. CENTER,PrePaidOrder,SGA BHI SAVANNAH IO,LUGOFF,2024 01
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,MACON,2024 01
2,KOHL'S DEPARTMENT STORE,PrePaidOrder,SGA BHI SAVANNAH IO,MACON,2024 01
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,MADISON,2024 01
2,TARGET NORTHERN OPER. CENTER,PrePaidOrder,SGA BHI SAVANNAH IO,MADISON,2024 01
1,"WAL-MART STORES, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,MARCY,2024 01
2,TARGET NORTHERN OPER. CENTER,PrePaidOrder,SGA BHI SAVANNAH IO,MIDWAY,2024 01
10,"WAL-MART STORES, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,MIDWAY,2024 01
1,"WAL-MART STORES, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,MT. CRAWFORD,2024 01
2,TARGET NORTHERN OPER. CENTER,PrePaidOrder,SGA BHI SAVANNAH IO,NEWTON,2024 01
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,OLIVE BRANCH,2024 01
1,WALGREEN COMPANY,PrePaidOrder,SGA BHI SAVANNAH IO,ORLANDO,2024 01
1,PEYTON'S,PrePaidOrder,SGA BHI SAVANNAH IO,PORTLAND,2024 01
1,"WAL-MART STORES, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,RAYMOND,2024 01
11,"WAL-MART STORES, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,SHELBY,2024 01
1,"BISSELL HOMECARE, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,SMYRNA,2024 01
1,"WAL-MART STORES, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,SMYRNA,2024 01
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,SPARTANBURG,2024 01
1,SAM'S WHOLESALE CLUB,PrePaidOrder,SGA BHI SAVANNAH IO,SUMMERVILLE,2024 01
1,"WAL-MART STORES, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,SUTHERLAND,2024 01
1,TARGET NORTHERN OPER. CENTER,PrePaidOrder,SGA BHI SAVANNAH IO,TIFTON,2024 01
1,"WAL-MART STORES, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,TOBYHANNA,2024 01
2,SAM'S WHOLESALE CLUB,PrePaidOrder,SGA BHI SAVANNAH IO,VILLA RICA,2024 01
1,"WAL-MART STORES, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,WOODLAND,2024 01
1,THE HOME DEPOT PRO,PrepaidOrder,PHA BHI PHARR IO,AURORA,2024 01
1,VERITIV OPERATING CO,PrepaidOrder,PHA BHI PHARR IO,AURORA,2024 01
1,HD SUPPLY (MAINTENANCE WHSE),PrepaidOrder,PHA BHI PHARR IO,CALERA,2024 01
1,HD SUPPLY (MAINTENANCE WHSE),PrepaidOrder,PHA BHI PHARR IO,CHARLOTTE,2024 01
1,HD SUPPLY (MAINTENANCE WHSE),PrepaidOrder,PHA BHI PHARR IO,CITY OF INDUSTRY,2024 01
1,THE HOME DEPOT PRO,PrepaidOrder,PHA BHI PHARR IO,COMMERCE,2024 01
1,HD SUPPLY (MAINTENANCE WHSE),PrepaidOrder,PHA BHI PHARR IO,DENVER,2024 01
1,THE HOME DEPOT PRO,PrepaidOrder,PHA BHI PHARR IO,DORAVILLE,2024 01
1,HD SUPPLY (MAINTENANCE WHSE),PrepaidOrder,PHA BHI PHARR IO,FLOWER MOUND,2024 01
1,HD SUPPLY (MAINTENANCE WHSE),PrepaidOrder,PHA BHI PHARR IO,HANOVER,2024 01
1,GULF COAST PAPER CO. INC.,PrepaidOrder,PHA BHI PHARR IO,HOUSTON,2024 01
1,HD SUPPLY (MAINTENANCE WHSE),PrepaidOrder,PHA BHI PHARR IO,HOUSTON,2024 01
1,HD SUPPLY (MAINTENANCE WHSE),PrepaidOrder,PHA BHI PHARR IO,KENT,2024 01
1,HD SUPPLY (MAINTENANCE WHSE),PrepaidOrder,PHA BHI PHARR IO,LAS VEGAS,2024 01
1,THE HOME DEPOT PRO,PrepaidOrder,PHA BHI PHARR IO,LOMBARD,2024 01
1,HD SUPPLY (MAINTENANCE WHSE),PrepaidOrder,PHA BHI PHARR IO,PEMBROKE PARK,2024 01
1,HD SUPPLY (MAINTENANCE WHSE),PrepaidOrder,PHA BHI PHARR IO,PHOENIX,2024 01
1,THE HOME DEPOT PRO,PrepaidOrder,PHA BHI PHARR IO,SAN BERNARDINO,2024 01
1,HD SUPPLY (MAINTENANCE WHSE),PrepaidOrder,PHA BHI PHARR IO,SAN DIEGO,2024 01
1,THE HOME DEPOT PRO,PrepaidOrder,PHA BHI PHARR IO,SAN JOSE,2024 01
1,BISSELL INTERNATIONAL TRADING COMPANY BV (BITCO),TransferOrder,DAL BHI DALLAS IO,RICHMOND,2024 01
1,BISSELL USA,TransferOrder,DAL BHI DALLAS IO,RICHMOND,2024 01
1,BISSELL INTERNATIONAL TRADING COMPANY BV (BITCO),TransferOrder,DAL BHI DALLAS IO,SUMNER,2024 01
1,BISSELL INTERNATIONAL TRADING COMPANY BV (BITCO),TransferOrder,ELW BHI ELWOOD IO,GRAND RAPIDS,2024 01
1,BISSELL USA,TransferOrder,ELW BHI ELWOOD IO,GRAND RAPIDS,2024 01
2,BISSELL INTERNATIONAL TRADING COMPANY BV (BITCO),TransferOrder,ELW BHI ELWOOD IO,LANCASTER,2024 01
1,BISSELL USA,TransferOrder,ELW BHI ELWOOD IO,LANCASTER,2024 01
1,BISSELL INTERNATIONAL TRADING COMPANY BV (BITCO),TransferOrder,ELW BHI ELWOOD IO,REDLANDS,2024 01
1,BISSELL USA,TransferOrder,ELW BHI ELWOOD IO,REDLANDS,2024 01
2,BISSELL INTERNATIONAL TRADING COMPANY BV (BITCO),TransferOrder,ELW BHI ELWOOD IO,RICHMOND,2024 01
1,BISSELL USA,TransferOrder,ELW BHI ELWOOD IO,RICHMOND,2024 01
1,BISSELL INTERNATIONAL TRADING COMPANY BV (BITCO),TransferOrder,ELW BHI ELWOOD IO,RINCON,2024 01
1,BISSELL USA,TransferOrder,ELW BHI ELWOOD IO,RINCON,2024 01
1,BISSELL INTERNATIONAL TRADING COMPANY BV (BITCO),TransferOrder,ELW BHI ELWOOD IO,SUMNER,2024 01
1,BISSELL AUSTRALIA,TransferOrder,GRA BHI GRAND RAPIDS IO,AUCKLAND,2024 01
1,BISSELL AUSTRALIA,TransferOrder,GRA BHI GRAND RAPIDS IO,DERRIMUT,2024 01
1,BISSELL USA,TransferOrder,GRA BHI GRAND RAPIDS IO,DUBAI,2024 01
3,BISSELL INTERNATIONAL TRADING COMPANY BV (BITCO),TransferOrder,GRA BHI GRAND RAPIDS IO,TILBURG,2024 01
1,BISSELL INTERNATIONAL TRADING COMPANY BV (BITCO),TransferOrder,LAX BHI LOS ANGELES IO,ELWOOD,2024 01
1,BISSELL INTERNATIONAL TRADING COMPANY BV (BITCO),TransferOrder,LAX BHI LOS ANGELES IO,SUMNER,2024 01
1,BISSELL USA,TransferOrder,LAX BHI LOS ANGELES IO,SUMNER,2024 01
2,BISSELL INTERNATIONAL TRADING COMPANY BV (BITCO),TransferOrder,PHA BHI PHARR IO,LANCASTER,2024 01
