TRACKING_MONTH,CARRIER,SOURCE_CITY,SOURCE_STATE,SOURCE_COUNTRY,DEST_CITY,DEST_STATE,DEST_COUNTRY,ORDER_COUNT,AVG_TRANSIT_DAYS,ACTUAL_TRANSIT_DAYS,ONTIME_PERFORMANCE
2024 09,ODFL,RICHMOND,VA,US,WEST JORDAN,UT,US,3,4,13,100
2024 10,ODFL,RICHMOND,VA,US,OCONOMOWOC,WI,US,2,3,6,100
2025 01,ODFL,LANCASTER,TX,US,KANSAS CITY,KS,US,10,1,4,20
2024 09,ODFL,RICHMOND,VA,US,WOODLAND,CA,US,2,4,6,100
2024 09,ODFL,CHICAGO,IL,US,NORFOLK,NE,US,2,1,4,100
2025 01,HOSD,GRAND RAPIDS,MI,US,CHICAGO,IL,US,101,4,2,59
2024 10,ODFL,RICHMOND,VA,US,WOODLAND,PA,US,2,1,4,100
2024 10,ODFL,CHICAGO,IL,US,CULLMAN,AL,US,4,2,3,50
2024 09,RBTW,CHICAGO,IL,US,SHELBY TOWNSHIP,MI,US,5,1,1,25
2024 10,ODFL,LOSANGELES,CA,US,OCONOMOWOC,WI,US,3,4,6,67
2024 09,RBTW,LOSANGELES,CA,US,REPUBLIC,MO,US,1,2,1,100
2024 10,ODFL,RICHMOND,VA,US,WINDSOR,CT,US,6,2,5,34
2024 10,ODFL,RICHMOND,VA,US,RAYMOND,NH,US,2,2,7,50
2024 08,ODFL,CHICAGO,IL,US,PUEBLO,CO,US,4,3,6,100
2024 08,RBTW,RICHMOND,VA,US,ROMEOVILLE,IL,US,1,1,1,100
2024 08,ODFL,CHICAGO,IL,US,CHAMBERSBURG,PA,US,2,2,5,100
2024 07,ODFL,CHICAGO,IL,US,KILGORE,TX,US,2,2,3,100
2024 07,ODFL,CHICAGO,IL,US,LUGOFF,SC,US,2,2,3,100
2024 10,ODFL,CHICAGO,IL,US,PLAINFIELD,IN,US,6,1,3,100
2024 10,ODFL,LANCASTER,TX,US,TIFTON,GA,US,2,2,4,100
2024 09,ODFL,LOSANGELES,CA,US,FARR WEST,UT,US,2,2,4,100
2024 10,ODFL,LOSANGELES,CA,US,TRACY,CA,US,11,1,7,38
2024 10,RBTW,LANCASTER,TX,US,WACO,TX,US,2,4,1,50
2024 11,ODFL,RICHMOND,VA,US,SPRING VALLEY,IL,US,4,3,5,25
2024 11,ODFL,CHICAGO,IL,US,MILBANK,SD,US,6,2,2,100
2024 11,RBTW,GRAND RAPIDS,MI,US,FENTON,MO,US,11,1,3,50
2024 11,ODFL,RICHMOND,VA,US,COLDWATER,MI,US,6,2,5,50
2024 11,ODFL,LOSANGELES,CA,US,PORTERVILLE,CA,US,6,1,2,100
2024 09,ODFL,LOSANGELES,CA,US,DAYTON,TX,US,2,4,5,100
2025 01,ODFL,RICHMOND,VA,US,JACKSONVILLE,FL,US,12,2,8,67
2024 09,ODFL,DALLAS,TX,US,GREENCASTLE,PA,US,2,4,7,100
2024 12,ODFL,CHICAGO,IL,US,MIDWAY,TN,US,2,1,3,100
2025 01,ODFL,RICHMOND,VA,US,BOYNTON BEACH,FL,US,4,2,10,75
2024 10,ODFL,DALLAS,TX,US,COPPELL,TX,US,15,1,5,42
2024 10,ODFL,DALLAS,TX,US,GREENCASTLE,PA,US,3,4,7,100
2025 02,ODFL,LOSANGELES,CA,US,WOODLAND,CA,US,4,1,3,100
2024 11,ODFL,LOSANGELES,CA,US,LEBEC,CA,US,2,1,1,100
2024 11,ODFL,LANCASTER,TX,US,FRIDLEY,MN,US,6,2,4,100
2024 11,ODFL,LANCASTER,TX,US,WEST JEFFERSON,OH,US,7,3,5,80
2024 11,ODFL,LANCASTER,TX,US,RIALTO,CA,US,4,2,6,50
2024 09,ODFL,LOSANGELES,CA,US,TOLLESON,AZ,US,2,1,5,100
2024 12,ODFL,DALLAS,TX,US,LOSANGELES,CA,US,18,3,7,20
2024 11,ODFL,CHICAGO,IL,US,WILLIAMSTON,SC,US,4,2,4,75
2024 10,ODFL,LOSANGELES,CA,US,TYLER,TX,US,2,3,5,100
2024 10,ODFL,CHICAGO,IL,US,PORTLAND,TN,US,6,2,3,100
2024 11,ODFL,LANCASTER,TX,US,PRINCETON,IL,US,2,2,2,100
2024 11,ODFL,DALLAS,TX,US,FERNLEY,NV,US,3,4,4,100
2024 12,ODFL,CHICAGO,IL,US,TIFTON,GA,US,7,2,5,58
2024 12,ODFL,DALLAS,TX,US,ORLANDO,FL,US,14,4,13,9
2024 10,ODFL,RICHMOND,VA,US,MILTON,PA,US,4,1,3,50
2024 12,ODFL,CHICAGO,IL,US,JUPITER,FL,US,2,3,4,100
2024 09,ODFL,LANCASTER,TX,US,ROANOKE,TX,US,2,1,3,100
2024 10,ODFL,DALLAS,TX,US,FERNLEY,NV,US,3,4,4,100
2024 12,ODFL,CHICAGO,IL,US,BROWNSTOWN,MI,US,6,1,3,17
2024 09,ODFL,RICHMOND,VA,US,OKLAHOMA CITY,OK,US,2,3,4,100
2024 11,ODFL,CHICAGO,IL,US,LANSING,MI,US,2,1,5,100
2025 01,ODFL,DALLAS,TX,US,TUCSON,AZ,US,3,3,3,100
2025 03,RBTW,GRAND RAPIDS,MI,US,FENTON,MO,US,23,1,2,53
2024 12,ODFL,CHICAGO,IL,US,MADISON,WI,US,4,1,3,25
2025 02,ODFL,RICHMOND,VA,US,TEWKSBURY,MA,US,4,2,8,50
2024 10,ODFL,CHICAGO,IL,US,OKLAHOMA CITY,OK,US,2,2,2,100
2025 02,ODFL,RICHMOND,VA,US,POTTSVILLE,PA,US,5,1,4,100
2025 01,ODFL,CHICAGO,IL,US,JOLIET,IL,US,6,1,5,17
2025 01,ODFL,CHICAGO,IL,US,SHELBY,IA,US,8,1,2,75
2025 02,ODFL,RICHMOND,VA,US,BOYNTON BEACH,FL,US,4,2,7,100
2025 02,ODFL,CHICAGO,IL,US,PALESTINE,TX,US,2,2,4,100
2025 01,RBTW,LANCASTER,TX,US,ARDMORE,OK,US,3,5,1,67
2025 02,ODFL,CHICAGO,IL,US,CLEVELAND,TN,US,6,2,7,100
2025 02,ODFL,CHICAGO,IL,US,BEDFORD HEIGHTS,OH,US,2,1,1,100
2024 11,ODFL,RICHMOND,VA,US,BOYNTON BEACH,FL,US,2,2,7,100
2024 12,ODFL,CHICAGO,IL,US,GRAND RAPIDS,MI,US,2,1,1,100
2024 11,ODFL,LANCASTER,TX,US,GROVE CITY,OH,US,2,3,5,100
2024 11,ODFL,LANCASTER,TX,US,MENOMONIE,WI,US,2,3,4,100
2024 11,ODFL,RICHMOND,VA,US,JUPITER,FL,US,2,2,4,100
2025 02,ODFL,RICHMOND,VA,US,WINDSOR,CT,US,2,2,4,100
2025 01,ODFL,RICHMOND,VA,US,WELLS,ME,US,4,2,4,50
2025 02,ODFL,CHICAGO,IL,US,JACKSONVILLE,FL,US,2,2,2,100
2025 02,ODFL,DALLAS,TX,US,LOSANGELES,CA,US,6,3,6,50
2025 02,ODFL,RICHMOND,VA,US,TIFTON,GA,US,3,2,5,100
2025 02,ODFL,LOSANGELES,CA,US,PRESCOTT VALLEY,AZ,US,4,2,2,100
2025 02,ODFL,LANCASTER,TX,US,LOXLEY,AL,US,6,2,3,34
2025 01,ODFL,LANCASTER,TX,US,DAYTON,TX,US,6,1,3,67
2025 02,RBTW,LANCASTER,TX,US,ARDMORE,OK,US,1,1,1,100
2024 11,ODFL,LOSANGELES,CA,US,TOLLESON,AZ,US,2,1,2,100
2024 11,ODFL,LANCASTER,TX,US,AMARILLO,TX,US,2,1,2,100
2025 03,ODFL,LOSANGELES,CA,US,MERIDIAN,ID,US,4,2,4,50
2024 12,ODFL,CHICAGO,IL,US,MOUNT PLEASANT,IA,US,2,1,2,50
2025 02,ODFL,LOSANGELES,CA,US,ROCKLIN,CA,US,8,1,2,25
2025 03,ODFL,CHICAGO,IL,US,LEXINGTON,SC,US,5,2,3,60
2025 03,ODFL,RICHMOND,VA,US,WELLS,ME,US,4,3,4,100
2025 03,ODFL,LANCASTER,TX,US,DAYTON,TX,US,6,2,3,67
2025 03,ODFL,DALLAS,TX,US,CARSON CITY,NV,US,3,4,4,100
2025 03,ODFL,LANCASTER,TX,US,MCLEANSVILLE,NC,US,2,2,7,100
2025 03,ODFL,LANCASTER,TX,US,WACO,TX,US,2,1,1,100
2025 03,ODFL,RICHMOND,VA,US,SUN PRAIRIE,WI,US,3,3,2,100
2025 03,ODFL,CHICAGO,IL,US,HOLIDAY CITY,OH,US,10,2,2,60
2025 02,ODFL,CHICAGO,IL,US,MEDINA,OH,US,5,1,4,60
2025 01,ODFL,RICHMOND,VA,US,MCLEANSVILLE,NC,US,4,1,7,100
2025 03,RBTW,DALLAS,TX,US,LOSANGELES,CA,US,1,2,2,100
2025 01,ODFL,CHICAGO,IL,US,LUGOFF,SC,US,2,2,5,100
2025 03,ODFL,LOSANGELES,CA,US,PRESCOTT VALLEY,AZ,US,6,2,2,100
2025 01,ODFL,LANCASTER,TX,US,LUBBOCK,TX,US,2,1,1,100
2025 03,ODFL,LANCASTER,TX,US,LOXLEY,AL,US,12,2,6,17
2025 03,ODFL,CHICAGO,IL,US,SANGER,TX,US,10,2,5,75
2025 03,ODFL,LANCASTER,TX,US,STUARTS DRAFT,VA,US,2,2,4,100
2025 03,ODFL,LANCASTER,TX,US,OCONOMOWOC,WI,US,2,2,4,100
2025 03,ODFL,LANCASTER,TX,US,WAXAHACHIE,TX,US,4,2,3,75
2025 03,ODFL,CHICAGO,IL,US,EDWARDSVILLE,IL,US,14,2,3,19
2024 12,ODFL,RICHMOND,VA,US,POTTSVILLE,PA,US,3,1,3,100
2025 03,ODFL,CHICAGO,IL,US,CULLMAN,AL,US,2,3,4,100
2025 03,ODFL,CHICAGO,IL,US,DACULA,GA,US,10,3,7,100
2025 03,ODFL,RICHMOND,VA,US,BEAVER DAM,WI,US,2,3,6,100
2025 03,ODFL,LANCASTER,TX,US,ALACHUA,FL,US,3,2,3,67
2025 03,ODFL,CHICAGO,IL,US,SEYMOUR,IN,US,2,1,3,100
2025 03,ODFL,LANCASTER,TX,US,WILMER,TX,US,6,1,1,100
2025 03,ODFL,CHICAGO,IL,US,SHELBY,IA,US,10,2,2,80
2025 02,ODFL,RICHMOND,VA,US,GALESBURG,MI,US,2,2,5,100
2025 02,ODFL,RICHMOND,VA,US,CHAMBERSBURG,PA,US,4,1,4,100
2025 01,ODFL,RICHMOND,VA,US,PEMBROKE,NH,US,2,2,4,100
2025 03,ODFL,LOSANGELES,CA,US,OPELOUSAS,LA,US,4,4,6,25
2025 04,ODFL,DALLAS,TX,US,BRIGHTON,CO,US,6,2,5,100
2025 03,ODFL,RICHMOND,VA,US,GALESBURG,MI,US,2,2,5,100
2025 04,ODFL,RICHMOND,VA,US,JACKSONVILLE,FL,US,12,2,5,84
2025 04,ODFL,CHICAGO,IL,US,CHARLOTTE,NC,US,7,2,4,29
2025 04,ODFL,RICHMOND,VA,US,WINDSOR,CT,US,6,2,4,100
2025 04,ODFL,DALLAS,TX,US,WAUREGAN,CT,US,6,4,8,50
2025 04,ODFL,CHICAGO,IL,US,CHAMBERSBURG,PA,US,2,2,4,100
2025 04,ODFL,RICHMOND,VA,US,TEWKSBURY,MA,US,2,2,7,50
2025 04,ODFL,CHICAGO,IL,US,OPELOUSAS,LA,US,5,2,4,80
2025 04,ODFL,CHICAGO,IL,US,SHELBY,IA,US,6,1,3,100
2025 04,AEQC,RICHMOND,VA,US,FALL RIVER,MA,US,18,1,2,20
2025 04,ODFL,RICHMOND,VA,US,WILLIAMSTON,SC,US,6,1,4,100
2025 04,ODFL,LOSANGELES,CA,US,PUYALLUP,WA,US,12,2,6,34
2025 04,ODFL,CHICAGO,IL,US,NORFOLK,NE,US,2,1,4,100
2025 04,ODFL,CHICAGO,IL,US,LA GRANGE,GA,US,3,2,6,67
2025 05,ODFL,LANCASTER,TX,US,WAXAHACHIE,TX,US,18,0,2,23
2025 05,ODFL,LANCASTER,TX,US,DAYTON,TX,US,60,0,2,60
2025 05,ODFL,RICHMOND,VA,US,HICKORY,NC,US,11,1,2,37
2025 05,ODFL,LOSANGELES,CA,US,MOUNT CRAWFORD,VA,US,39,3,1,100
2025 05,ODFL,LOSANGELES,CA,US,GROVE CITY,OH,US,37,2,1,100
2025 05,ODFL,LOSANGELES,CA,US,SHELBY,NC,US,41,3,1,100
2025 05,ABFS,RICHMOND,VA,US,WURTSBORO,NY,US,51,2,2,30
2025 05,ODFL,CHICAGO,IL,US,CEDAR FALLS,IA,US,20,1,3,15
2025 05,ODFL,LOSANGELES,CA,US,SEALY,TX,US,38,2,1,100
2025 05,ODFL,CHICAGO,IL,US,SHAKOPEE,MN,US,69,1,2,37
2025 05,ODFL,LOSANGELES,CA,US,SALEM,OR,US,57,1,2,79
2025 05,ODFL,LOSANGELES,CA,US,TYLER,TX,US,32,2,2,94
2025 05,ODFL,CHICAGO,IL,US,PRINCETON,IL,US,28,1,2,93
2025 05,ODFL,RICHMOND,VA,US,WEST JEFFERSON,OH,US,90,2,5,37
2025 05,ODFL,RICHMOND,VA,US,WILLIAMSTON,SC,US,28,1,2,15
2025 05,ODFL,CHICAGO,IL,US,BELOIT,WI,US,37,1,2,80
2025 05,ODFL,RICHMOND,VA,US,SEARCY,AR,US,21,2,1,24
2025 05,ODFL,LOSANGELES,CA,US,GOODYEAR,AZ,US,24,0,2,88
2025 05,ODFL,LOSANGELES,CA,US,CLACKAMAS,OR,US,5,1,8,20
2025 05,ODFL,LANCASTER,TX,US,WOODLAND,CA,US,5,2,1,100
2025 05,ODFL,DALLAS,TX,US,STOCKTON,CA,US,47,4,1,100
2025 05,ODFL,LANCASTER,TX,US,HATTIESBURG,MS,US,58,1,2,94
2025 05,ODFL,CHICAGO,IL,US,BENTONVILLE,AR,US,26,2,3,58
2025 05,ODFL,RICHMOND,VA,US,MOUNT PLEASANT,IA,US,26,2,3,74
2025 05,ABFS,CHICAGO,IL,US,FINDLAY,OH,US,54,2,1,100
2025 05,ODFL,CHICAGO,IL,US,HOPE MILLS,NC,US,9,2,1,100
2025 05,ODFL,CHICAGO,IL,US,LAGRANGE,GA,US,13,2,1,100
2025 05,ODFL,CHICAGO,IL,US,OMAHA,NE,US,3,1,2,50
2025 05,ODFL,CHICAGO,IL,US,MOUNT VERNON,IL,US,14,2,2,100
2025 05,RBTW,GRAND RAPIDS,MI,US,LOSANGELES,CA,US,33,5,4,11
2025 05,ODFL,RICHMOND,VA,US,CARLISLE,PA,US,48,1,2,70
2025 05,ODFL,CHICAGO,IL,US,HOLIDAY CITY,OH,US,1,1,2,100
2025 05,ODFL,LOSANGELES,CA,US,BUCKEYE,AZ,US,15,0,2,87
2024 06,ODFL,CHICAGO,IL,US,LA CROSSE,WI,US,6,1,2,34
2024 06,ODFL,CHICAGO,IL,US,MIAMI,FL,US,10,3,6,20
2024 06,ODFL,LOSANGELES,CA,US,PHOENIX,AZ,US,19,1,4,53
2024 06,RBTW,GRAND RAPIDS,MI,US,LOSANGELES,CA,US,3,2,6,34
2024 06,ODFL,SEATTLE,WA,US,WOODLAND,CA,US,10,2,4,40
2024 06,ODFL,LANCASTER,TX,US,AMARILLO,TX,US,2,1,2,50
2024 07,ODFL,LANCASTER,TX,US,ROANOKE,TX,US,1,1,3,100
2024 07,ODFL,LANCASTER,TX,US,MOUNT PLEASANT,IA,US,1,2,3,100
2024 06,ODFL,CHICAGO,IL,US,DORAL,FL,US,6,3,6,34
2024 08,RBTW,CHICAGO,IL,US,WURTSBORO,NY,US,1,1,1,100
2024 06,ODFL,CHICAGO,IL,US,HOLIDAY CITY,OH,US,8,1,2,50
2024 06,ODFL,LOSANGELES,CA,US,WOODLAND,CA,US,6,1,3,50
2024 06,ODFL,LOSANGELES,CA,US,MADISON,AL,US,8,4,7,25
2024 06,ODFL,LANCASTER,TX,US,CEDAR FALLS,IA,US,3,2,2,67
2024 05,ODFL,CHICAGO,IL,US,MT. CRAWFORD,VA,US,2,2,2,100
2024 07,ODFL,LANCASTER,TX,US,LUBBOCK,TX,US,4,1,3,100
2024 06,ODFL,CHICAGO,IL,US,SHELBY,IA,US,8,1,3,25
2024 06,ODFL,SEATTLE,WA,US,AURORA,CO,US,5,2,12,20
2024 07,ODFL,RICHMOND,VA,US,LAKELAND,FL,US,18,2,6,67
2024 09,ODFL,DALLAS,TX,US,MOUNT PLEASANT,PA,US,22,3,5,10
2024 08,ODFL,CHICAGO,IL,US,FT PIERCE,FL,US,4,3,6,50
2024 08,ODFL,DALLAS,TX,US,FENTON,MO,US,18,3,4,34
2024 08,ODFL,RICHMOND,VA,US,BROOKSVILLE,FL,US,4,2,5,50
2024 07,ODFL,LOSANGELES,CA,US,AMSTERDAM,NY,US,4,5,7,50
2024 08,ODFL,CHICAGO,IL,US,SHELBY,IA,US,8,1,3,50
2024 08,ODFL,CHICAGO,IL,US,HOLIDAY CITY,OH,US,7,1,3,58
2024 08,ODFL,RICHMOND,VA,US,MARCY,NY,US,4,2,6,50
2024 07,ODFL,LOSANGELES,CA,US,MIDLOTHIAN,TX,US,2,2,6,100
2024 07,ODFL,CHICAGO,IL,US,CHAMBERSBURG,PA,US,6,2,7,67
2024 08,ODFL,LANCASTER,TX,US,PALESTINE,TX,US,2,1,4,50
2024 08,ODFL,DALLAS,TX,US,MONTGOMERY,NY,US,2,4,8,50
2024 07,RBTW,LOSANGELES,CA,US,APPLE VALLEY,CA,US,40,7,2,9
2024 08,ODFL,RICHMOND,VA,US,LAKELAND,FL,US,17,2,7,83
2024 08,ODFL,CHICAGO,IL,US,AMSTERDAM,NY,US,4,2,5,50
2024 08,ODFL,SEATTLE,WA,US,CHEHALIS,WA,US,5,1,2,60
2024 08,ODFL,CHICAGO,IL,US,WINDSOR,WI,US,8,1,2,25
2024 07,ODFL,LANCASTER,TX,US,LONGVIEW,TX,US,2,1,3,100
2024 07,ODFL,RICHMOND,VA,US,MOUNT PLEASANT,IA,US,2,2,5,50
2024 08,RBTW,GRAND RAPIDS,MI,US,LOSANGELES,CA,US,4,2,6,25
2024 08,ODFL,LANCASTER,TX,US,DAYTON,TX,US,2,1,2,50
2024 07,ODFL,SEATTLE,WA,US,EUGENE,OR,US,6,1,3,50
2024 08,ODFL,CHICAGO,IL,US,DALLAS,TX,US,6,3,6,50
2024 08,ODFL,RICHMOND,VA,US,TAYLOR,PA,US,6,1,2,100
2024 08,ODFL,LANCASTER,TX,US,PORTLAND,TN,US,3,2,5,67
2024 08,ODFL,CHICAGO,IL,US,READING,PA,US,2,2,2,100
2024 06,ODFL,RICHMOND,VA,US,POTTSVILLE,PA,US,6,1,5,100
2024 06,ODFL,RICHMOND,VA,US,PORTLAND,TN,US,1,2,3,100
2024 07,ODFL,CHICAGO,IL,US,LA CROSSE,WI,US,12,1,2,60
2024 07,ODFL,CHICAGO,IL,US,PLANT CITY,FL,US,3,3,5,34
2024 08,ODFL,LANCASTER,TX,US,CEDAR FALLS,IA,US,2,2,4,50
2024 07,ODFL,LOSANGELES,CA,US,WACO,TX,US,2,3,5,100
2024 07,ODFL,CHICAGO,IL,US,URBANA,IL,US,2,1,2,100
2024 07,ODFL,CHICAGO,IL,US,WILMER,TX,US,6,2,4,34
2024 07,ODFL,LANCASTER,TX,US,OSWEGO,IL,US,3,2,5,34
2024 10,ODFL,RICHMOND,VA,US,NEWPORT NEWS,VA,US,9,1,12,34
2024 09,ODFL,LANCASTER,TX,US,SUFFOLK,VA,US,2,2,3,100
2024 10,ODFL,LANCASTER,TX,US,OCONOMOWOC,WI,US,5,2,5,40
2024 09,ODFL,DALLAS,TX,US,ONTARIO,CA,US,12,3,7,25
2024 07,ODFL,LANCASTER,TX,US,GRANTSVILLE,UT,US,1,2,3,100
2024 07,ODFL,CHICAGO,IL,US,TOBYHANNA,PA,US,4,2,4,50
2024 07,ODFL,CHICAGO,IL,US,SMYRNA,DE,US,6,2,4,50
2024 07,ODFL,LANCASTER,TX,US,GALESBURG,MI,US,2,3,5,100
2024 06,ODFL,DALLAS,TX,US,CASTLETON,NY,US,3,4,6,100
2024 08,ODFL,RICHMOND,VA,US,CULLMAN,AL,US,2,2,5,100
2024 08,ODFL,RICHMOND,VA,US,BENTONVILLE,AR,US,2,2,4,100
2024 08,ODFL,RICHMOND,VA,US,WOODLAND,CA,US,4,4,7,50
2024 07,ODFL,LANCASTER,TX,US,PALESTINE,TX,US,1,1,2,100
2024 09,ODFL,LOSANGELES,CA,US,FONTANA,CA,US,4,1,2,100
2024 09,ODFL,LOSANGELES,CA,US,PHOENIX,AZ,US,15,1,3,74
2024 12,RBTW,CHICAGO,IL,US,LENEXA,KS,US,12,1,3,13
2024 09,ODFL,LOSANGELES,CA,US,WEST JEFFERSON,OH,US,6,3,6,100
2024 09,ODFL,CHICAGO,IL,US,PORTLAND,TN,US,6,2,4,100
2024 09,ODFL,CHICAGO,IL,US,LENEXA,KS,US,9,1,2,100
2024 09,ODFL,CHICAGO,IL,US,CHARLOTTE,NC,US,6,2,4,67
2024 09,ODFL,LOSANGELES,CA,US,STOCKTON,CA,US,6,1,8,34
2024 09,ODFL,LANCASTER,TX,US,CHAMBERSBURG,PA,US,1,3,5,100
2024 08,ODFL,RICHMOND,VA,US,MADISON,AL,US,7,2,6,58
2024 11,RBTW,RICHMOND,VA,US,NICHOLS,NY,US,4,1,1,75
2024 11,ODFL,RICHMOND,VA,US,ST. JAMES,MO,US,6,2,5,67
2024 10,ODFL,DALLAS,TX,US,HOUSTON,TX,US,19,1,5,16
2024 10,ODFL,LANCASTER,TX,US,KANSAS CITY,KS,US,14,1,4,20
2024 06,ODFL,CHICAGO,IL,US,PALESTINE,TX,US,2,2,5,100
2024 11,ODFL,CHICAGO,IL,US,CLEVELAND,TN,US,8,2,8,100
2024 11,ODFL,CHICAGO,IL,US,PORTLAND,TN,US,6,2,4,100
2024 06,ODFL,RICHMOND,VA,US,COLDWATER,MI,US,2,2,3,100
2024 11,ODFL,CHICAGO,IL,US,SHELBY,IA,US,8,1,3,25
2024 11,ODFL,LANCASTER,TX,US,KANSAS CITY,KS,US,7,1,4,29
2024 10,ODFL,RICHMOND,VA,US,FINDLAY,OH,US,4,2,5,50
2024 07,RBTW,SEATTLE,WA,US,LANCASTER,TX,US,2,2,4,50
2024 07,ODFL,DALLAS,TX,US,FERNLEY,NV,US,5,4,8,40
2024 07,ODFL,LANCASTER,TX,US,AMSTERDAM,NY,US,1,3,5,100
2024 07,RBTW,LANCASTER,TX,US,ARDMORE,OK,US,4,1,1,75
2024 07,ODFL,DALLAS,TX,US,GREENCASTLE,PA,US,2,4,6,100
2024 07,ODFL,LOSANGELES,CA,US,STUARTS DRAFT,VA,US,6,4,6,100
2024 12,ODFL,LOSANGELES,CA,US,CLACKAMAS,OR,US,12,2,7,75
2024 12,HOSD,GRAND RAPIDS,MI,US,CHICAGO,IL,US,69,4,3,70
2024 10,ODFL,LANCASTER,TX,US,MIDWAY,GA,US,4,2,4,100
2024 10,ODFL,CHICAGO,IL,US,BLUFFTON,IN,US,10,1,7,80
2025 01,RBTW,GRAND RAPIDS,MI,US,RICHMOND,VA,US,20,4,2,5
2024 09,ODFL,CHICAGO,IL,US,NEWTON,NC,US,6,2,5,34
2025 01,ODFL,LANCASTER,TX,US,BESSEMER,AL,US,6,2,4,67
2024 09,ODFL,RICHMOND,VA,US,LAKELAND,FL,US,22,2,7,85
2024 09,ODFL,RICHMOND,VA,US,BURLINGTON,NJ,US,4,1,2,50
2024 10,ODFL,CHICAGO,IL,US,SANGER,TX,US,4,2,5,50
2024 10,ODFL,DALLAS,TX,US,STOCKTON,CA,US,11,4,8,28
2024 10,ODFL,DALLAS,TX,US,FENTON,MO,US,6,3,4,50
2024 09,ODFL,DALLAS,TX,US,SOUTHAVEN,MS,US,7,2,8,29
2024 08,ODFL,LANCASTER,TX,US,NORTH CANTON,OH,US,2,3,4,50
2024 08,ODFL,CHICAGO,IL,US,MIDLOTHIAN,TX,US,2,2,6,100
2024 07,ODFL,CHICAGO,IL,US,MIDWAY,GA,US,2,2,6,100
2024 08,ODFL,RICHMOND,VA,US,CARLISLE,PA,US,19,1,3,20
2024 07,ODFL,RICHMOND,VA,US,FRENCH CAMP,CA,US,2,5,7,100
2024 08,ODFL,CHICAGO,IL,US,STUARTS DRAFT,VA,US,2,2,5,100
2024 07,ODFL,RICHMOND,VA,US,WACO,TX,US,2,3,5,100
2024 09,ODFL,DALLAS,TX,US,SPOKANE,WA,US,4,4,5,75
2024 09,ODFL,DALLAS,TX,US,CHANNAHON,IL,US,5,3,5,60
2024 09,ODFL,LANCASTER,TX,US,PENSACOLA,FL,US,3,2,4,100
2024 10,ODFL,RICHMOND,VA,US,MCLEANSVILLE,NC,US,6,1,7,100
2024 11,ODFL,CHICAGO,IL,US,BROOKSVILLE,FL,US,2,3,4,100
2024 11,ODFL,CHICAGO,IL,US,ALACHUA,FL,US,2,3,4,100
2024 10,ODFL,RICHMOND,VA,US,MOUNT PLEASANT,IA,US,2,2,6,50
2024 10,ODFL,LANCASTER,TX,US,PORTLAND,TN,US,3,2,2,100
2024 11,ODFL,CHICAGO,IL,US,JOLIET,IL,US,6,1,5,34
2024 11,ODFL,RICHMOND,VA,US,DACULA,GA,US,2,1,6,100
2025 02,ODFL,LOSANGELES,CA,US,PUYALLUP,WA,US,15,2,6,67
2025 01,RBTW,LANCASTER,TX,US,OKLAHOMA CITY,OK,US,1,1,1,100
2025 01,ODFL,LANCASTER,TX,US,SAN ANTONIO,TX,US,17,1,4,36
2024 09,ODFL,LOSANGELES,CA,US,MIDLOTHIAN,TX,US,2,2,5,100
2024 11,ODFL,CHICAGO,IL,US,CLINTON,IA,US,6,1,3,100
2024 09,ODFL,RICHMOND,VA,US,SMYRNA,DE,US,2,1,4,100
2024 12,ODFL,CHICAGO,IL,US,GREENFIELD,IN,US,7,1,4,29
2024 11,RBTW,RICHMOND,VA,US,NEW CASTLE,DE,US,4,1,2,50
2024 12,ODFL,RICHMOND,VA,US,HICKORY,NC,US,2,1,1,100
2024 09,ODFL,RICHMOND,VA,US,WELLS,ME,US,2,2,2,100
2024 09,ODFL,SEATTLE,WA,US,PHOENIX,AZ,US,2,3,5,100
2024 09,ODFL,LANCASTER,TX,US,OPELOUSAS,LA,US,1,1,5,100
2024 11,ODFL,LANCASTER,TX,US,BOYNTON BEACH,FL,US,2,2,7,100
2024 10,ODFL,LANCASTER,TX,US,GALESBURG,MI,US,4,3,5,50
2024 12,ODFL,LANCASTER,TX,US,INDIANOLA,MS,US,2,2,4,100
2024 12,ODFL,CHICAGO,IL,US,PHOENIX,AZ,US,7,3,7,29
2024 11,ODFL,RICHMOND,VA,US,GALESBURG,MI,US,4,2,5,50
2024 12,ODFL,LANCASTER,TX,US,AMARILLO,TX,US,25,1,5,20
2024 10,ODFL,DALLAS,TX,US,BELOIT,WI,US,6,3,7,50
2025 02,ODFL,LANCASTER,TX,US,LUGOFF,SC,US,2,2,4,100
2025 02,ODFL,DALLAS,TX,US,PHOENIX,AZ,US,12,3,6,17
2025 01,ODFL,RICHMOND,VA,US,POTTSVILLE,PA,US,3,1,3,100
2025 02,RBTW,RICHMOND,VA,US,NICHOLS,NY,US,3,5,1,34
2024 10,ODFL,DALLAS,TX,US,LONDON,OH,US,3,3,5,100
2025 01,ODFL,RICHMOND,VA,US,LAKELAND,FL,US,8,2,7,100
2025 02,ODFL,CHICAGO,IL,US,ST. CLOUD,MN,US,2,1,6,100
2024 12,ODFL,CHICAGO,IL,US,HOPE MILLS,NC,US,2,2,5,100
2024 11,ODFL,RICHMOND,VA,US,MIDLOTHIAN,TX,US,2,2,5,100
2024 12,ODFL,RICHMOND,VA,US,DUBLIN,GA,US,4,2,7,100
