SOURCE_CITY,SOURCE_STATE,SOURCE_COUNTRY,DEST_CITY,DEST_STATE,DEST_COUNTRY,TMODE,CARRIER,SPOT_RATE,DISTANCE,COST_PER_MILE
ELWOOD,IL,US,ARDMORE,OK,US,LTL,ODFL,222.7,817,0.28
ELWOOD,IL,US,LAKE PARK,GA,US,TL,BNCH,5150.9,918,5.45
ELWOOD,IL,US,HAINES CITY,FL,US,LTL,ODFL,165.3,1130,0.15
RICHMOND,VA,US,FISKDALE,MA,US,PARCEL,FDEG,5102.75,486,10.29
RICHMOND,VA,US,SEYMOUR,IN,US,PARCEL,FDEG,5034.95,585,8.55
RICHMOND,VA,US,LA VERGNE,TN,US,LTL,ODFL,162.05,593,0.27
RICHMOND,VA,US,DRUMMOND ISLAND,MI,US,LTL,ODFL,141.25,955,0.15
RICHMOND,VA,US,FAIRFAX,VA,US,LTL,ODFL,139.15,99,1.35
RICHMOND,VA,US,WATERBURY,CT,US,LTL,ODFL,152.31,414,0.37
RICHMOND,VA,US,HUTCHINSON,KS,US,LTL,ODFL,675.43,1271,0.55
RICHMOND,VA,US,PINEVILLE,NC,US,TL,RBTW,974.71,286,3.39
SUMNER,WA,US,CHAMBERSBURG,PA,US,LTL,ODFL,1281.55,2614,0.5
SUMNER,WA,US,HERMISTON,OR,US,LTL,ODFL,514.56,248,2.14
REDLANDS,CA,US,LAKELAND,FL,US,TL,RBTW,6382.47,2377,2.71
REDLANDS,CA,US,SEARCY,AR,US,TL,RBTW,4421.29,1619,2.67
REDLANDS,CA,US,BEAVER DAM,WI,US,LTL,ODFL,922.96,1967,0.45
PHARR,TX,US,UPPER MARLBORO,MD,US,PARCEL,FXSP,0.01,1730,0
REDLANDS,CA,US,DALLAS,TX,US,TL,RBTW,4002.1,1308,3.2
PHARR,TX,US,OLIVE BRANCH,MS,US,TL,RBTW,2344.37,922,2.66
PHARR,TX,US,TYLER,TX,US,PARCEL,FDEG,4969.55,510,9.81
PHARR,TX,US,RALEIGH,NC,US,LTL,AACT,481.65,1509,0.31
PHARR,TX,US,SOUTH BEND,IN,US,PARCEL,FDEG,4841.3,1468,3.4
PHARR,TX,US,HOPEWELL JUNCTION,NY,US,LTL,ODFL,155.03,1997,0.08
PHARR,TX,US,EUSTIS,FL,US,LTL,ODFL,315.35,1268,0.24
PHARR,TX,US,BAY SHORE,NY,US,PARCEL,FDEG,5162.25,1983,2.52
PHARR,TX,US,NEW STANTON,PA,US,LTL,ODFL,163.33,1676,0.1
RICHMOND,VA,US,AMARILLO,TX,US,TL,RBTW,3015.56,1517,1.91
RICHMOND,VA,US,STUARTS DRAFT,VA,US,TL,RBTW,637.7,102,5.99
RICHMOND,VA,US,STUARTS DRAFT,VA,US,LTL,ODFL,531.73,102,5.22
RICHMOND,VA,US,OCALA,FL,US,TL,RBTW,1727.88,697,2.38
GRAND RAPIDS,MI,US,FENTON,MO,US,TL,RBTW,1153.63,458.73,2.51
GRAND RAPIDS,MI,US,WINNIPEG,MB,CA,TL,RBTW,1546.37,1010,1.56
ELWOOD,IL,US,HOLIDAY CITY,OH,US,LTL,ODFL,155.54,204,0.77
ELWOOD,IL,US,HAUPPAUGE,NY,US,LTL,ODFL,150.48,863.25,0.17
ELWOOD,IL,US,GREENFIELD,IN,US,LTL,ODFL,331.15,207,1.59
ELWOOD,IL,US,COLORADO SPRINGS,CO,US,LTL,ODFL,616.52,1002,0.61
ELWOOD,IL,US,CEDAR FALLS,IA,US,TL,RBTW,910.84,277.72,3.28
ELWOOD,IL,US,SIKESTON,MO,US,LTL,ODFL,201.95,366,0.55
ELWOOD,IL,US,GROVEPORT,OH,US,TL,RBTW,1207.29,339,3.57
ELWOOD,IL,US,RIALTO,CA,US,LTL,ODFL,776.79,1941.29,0.41
ELWOOD,IL,US,CHIPPEWA FALLS,WI,US,TL,BNCH,4912.03,339.5,14.74
ELWOOD,IL,US,N. KINGSTOWN,RI,US,TL,RBTW,2786.09,972.5,2.79
ELWOOD,IL,US,AMBRIDGE,PA,US,LTL,ODFL,134.22,461,0.29
ELWOOD,IL,US,CLEVELAND,TN,US,LTL,ODFL,734.57,581.35,1.26
ELWOOD,IL,US,PLAINFIELD,IN,US,TL,RBTW,764.42,185,4.15
ELWOOD,IL,US,HOLLYWOOD,FL,US,LTL,ODFL,756.55,1315.32,0.58
ELWOOD,IL,US,JOLIET,IL,US,TL,RBTW,358.83,15,24.59
ELWOOD,IL,US,AURORA,IL,US,TL,RBTW,375.91,31,12.32
ELWOOD,IL,US,AURORA,IL,US,TL,LRGR,373.67,31,12.07
ELWOOD,IL,US,GRAND RAPIDS,MI,US,PARCEL,FDEG,5019.73,200,25.03
ELWOOD,IL,US,PORTLAND,TN,US,LTL,ODFL,344.48,422,0.81
ELWOOD,IL,US,CORSICANA,TX,US,LTL,ABFS,269.84,926,0.29
ELWOOD,IL,US,WILTON,NY,US,LTL,ODFL,414.54,833.87,0.5
ELWOOD,IL,US,FINDLAY,OH,US,LTL,ABFS,521.78,257.52,2.03
ELWOOD,IL,US,FINDLAY,OH,US,TL,RBTW,889.87,257.44,3.45
ELWOOD,IL,US,TYLER,TX,US,LTL,ODFL,475.29,860,0.56
ELWOOD,IL,US,STUARTS DRAFT,VA,US,LTL,ODFL,387.15,676,0.58
ELWOOD,IL,US,OTTAWA,IL,US,TL,RBTW,402.24,47,8.63
ELWOOD,IL,US,GRAIN VALLEY,MO,US,PARCEL,FDEG,4884.95,438,11.4
ELWOOD,IL,US,OTTAWA,IL,US,LTL,ABFS,229.24,47,4.89
ELWOOD,IL,US,HARVARD,IL,US,TL,BNCH,4995.8,87,57.17
ELWOOD,IL,US,INWOOD,WV,US,TL,RBTW,2413,651,3.56
ELWOOD,IL,US,CHICAGO,IL,US,LTL,ODFL,143.21,50,2.87
ELWOOD,IL,US,BARTLETT,TN,US,LTL,ODFL,158.79,507,0.33
ELWOOD,IL,US,ST. CLOUD,MN,US,LTL,ODFL,287.92,484,0.6
ELWOOD,IL,US,FREDERICKSBURG,PA,US,LTL,ODFL,299.69,694.05,0.43
ELWOOD,IL,US,SHELBY TOWNSHIP,MI,US,TL,AFXN,1147.04,321,3.56
ELWOOD,IL,US,COLDWATER,MI,US,TL,LRGR,821.44,187,4.4
ELWOOD,IL,US,PLAINVIEW,TX,US,LTL,ODFL,332.72,1051,0.32
ELWOOD,IL,US,SANGER,TX,US,LTL,ODFL,305.87,865,0.35
ELWOOD,IL,US,SEYMOUR,IN,US,LTL,ODFL,476.86,246,2
ELWOOD,IL,US,TOBYHANNA,PA,US,LTL,ODFL,291.29,729,0.39
ELWOOD,IL,US,BENTONVILLE,AR,US,LTL,ODFL,239.15,566,0.43
ELWOOD,IL,US,HERMISTON,OR,US,LTL,ODFL,457.91,1897,0.24
ELWOOD,IL,US,GROVE CITY,OH,US,LTL,ODFL,241.65,331,0.73
ELWOOD,IL,US,MIDWAY,TN,US,LTL,ODFL,261.03,555.4,0.47
ELWOOD,IL,US,VISALIA,CA,US,LTL,ODFL,477,2072,0.23
ELWOOD,IL,US,CANTON,OH,US,TL,RBTW,1221.12,385,3.18
ELWOOD,IL,US,KINGMAN,AZ,US,LTL,EXLA,722.02,1697,0.43
ELWOOD,IL,US,JONESBORO,GA,US,LTL,EXLA,475.91,696,0.69
ELWOOD,IL,US,TRUSSVILLE,AL,US,TL,RBTW,1855.66,623,2.95
ELWOOD,IL,US,CANTON,OH,US,LTL,ODFL,413.53,385,1.07
ELWOOD,IL,US,HIALEAH GARDENS,FL,US,LTL,ODFL,770.54,1326,0.58
ELWOOD,IL,US,MILTON-FREEWATER,OR,US,LTL,ODFL,189.42,1863,0.1
ELWOOD,IL,US,STERLING,IL,US,LTL,ODFL,143.71,107,1.35
RICHMOND,VA,US,MIRA LOMA,CA,US,TL,BNCH,4973.82,2544,1.97
RICHMOND,VA,US,MINERSVILLE,PA,US,TL,BNCH,5007.2,269.8,18.53
RICHMOND,VA,US,KISSIMMEE,FL,US,TL,BNCH,4966.6,754,6.63
RICHMOND,VA,US,WEST JORDAN,UT,US,LTL,ODFL,917.55,2094,0.44
RICHMOND,VA,US,TOPEKA,KS,US,LTL,ODFL,274.85,1117.63,0.25
RICHMOND,VA,US,CHESAPEAKE,VA,US,LTL,ODFL,378.93,102,3.72
RICHMOND,VA,US,LEWISBERRY,PA,US,TL,AFXN,1195.64,213.8,5.55
RICHMOND,VA,US,STAUNTON,VA,US,TL,RBTW,596.36,106,5.64
RICHMOND,VA,US,IMPERIAL,PA,US,LTL,ODFL,262.68,334.48,0.79
RICHMOND,VA,US,SPARTANBURG,SC,US,TL,LRGR,930.01,344.44,2.71
RICHMOND,VA,US,TEWKSBURY,MA,US,LTL,ODFL,654.41,548.31,1.19
RICHMOND,VA,US,LANCASTER,NY,US,LTL,ODFL,429.94,457.69,0.93
RICHMOND,VA,US,CHANNAHON,IL,US,LTL,ODFL,613.42,778,0.79
RICHMOND,VA,US,FINDLAY,OH,US,TL,RBTW,1218.81,539.51,2.24
RICHMOND,VA,US,BALTIMORE,MD,US,LTL,ODFL,209.46,144,1.47
RICHMOND,VA,US,WEST JEFFERSON,OH,US,TL,RBTW,1226.31,475.33,2.61
RICHMOND,VA,US,WEST JEFFERSON,OH,US,TL,BGXP,1250.33,475.43,2.63
RICHMOND,VA,US,GROVEPORT,OH,US,LTL,ODFL,331.58,454.6,0.72
RICHMOND,VA,US,POTTSVILLE,PA,US,LTL,ODFL,681.22,271.72,2.52
RICHMOND,VA,US,MONROE TOWNSHIP,NJ,US,TL,BNCH,5016.59,290.44,17.22
RICHMOND,VA,US,BREINIGSVILLE,PA,US,LTL,CTII,90.12,265.29,0.34
RICHMOND,VA,US,MONROVIA,MD,US,LTL,FXFE,439.64,142,3.11
RICHMOND,VA,US,PETERSBURG,VA,US,TL,RBTW,461.75,23,20.17
RICHMOND,VA,US,WILTON,NY,US,TL,RBTW,1769.26,507,3.48
RICHMOND,VA,US,BRONX,NY,US,LTL,ODFL,252.43,341.2,0.74
RICHMOND,VA,US,MACON,GA,US,TL,RBTW,1055.1,555,1.9
RICHMOND,VA,US,WINCHESTER,VA,US,TL,RBTW,721.56,140,5.15
RICHMOND,VA,US,FRIDLEY,MN,US,LTL,ODFL,516.74,1168.7,0.44
RICHMOND,VA,US,VISALIA,CA,US,TL,RBTW,4792.64,2668,1.77
RICHMOND,VA,US,MANCHESTER,CT,US,LTL,ODFL,271.45,452.18,0.6
RICHMOND,VA,US,NEW CASTLE,DE,US,TL,AFXN,1080.68,209,5.09
RICHMOND,VA,US,NEW CASTLE,DE,US,LTL,ODFL,228.59,209,1.09
RICHMOND,VA,US,WELLS,ME,US,LTL,ODFL,259.67,612.5,0.43
RICHMOND,VA,US,MENOMONIE,WI,US,LTL,ODFL,287.19,1095.09,0.26
RICHMOND,VA,US,FT PIERCE,FL,US,TL,LRGR,2255.29,824,2.74
RICHMOND,VA,US,LA GRANGE,GA,US,LTL,ODFL,254.33,581.89,0.44
RICHMOND,VA,US,LA GRANGE,GA,US,TL,LRGR,1382.36,580.45,2.37
RICHMOND,VA,US,BENTONVILLE,AR,US,LTL,ODFL,380.49,1123,0.34
RICHMOND,VA,US,GROVE CITY,OH,US,LTL,ODFL,559.75,459.5,1.24
RICHMOND,VA,US,ORLANDO,FL,US,LTL,ODFL,161.23,736,0.21
RICHMOND,VA,US,ERLANGER,KY,US,TL,RBTW,1181.84,502.4,2.38
RICHMOND,VA,US,CAPITOL HEIGHTS,MD,US,LTL,ODFL,149.95,113,1.35
RICHMOND,VA,US,NOBLESVILLE,IN,US,LTL,ODFL,144.09,601,0.24
RICHMOND,VA,US,AUBURN,ME,US,LTL,ODFL,152.77,673,0.23
RICHMOND,VA,US,ROYAL PALM BEACH,FL,US,LTL,ODFL,162.9,877,0.18
RICHMOND,VA,US,WILMINGTON,DE,US,LTL,ODFL,158.21,212,0.72
RICHMOND,VA,US,FISHERSVILLE,VA,US,LTL,ODFL,254.53,100,2.51
RICHMOND,VA,US,HOPEWELL JUNCTION,NY,US,LTL,ODFL,485.88,395,1.24
SUMNER,WA,US,FARR WEST,UT,US,LTL,ODFL,432.93,796,0.54
SUMNER,WA,US,SALT LAKE CITY,UT,US,LTL,ODFL,151.4,832,0.19
SUMNER,WA,US,CLACKAMAS,OR,US,LTL,ODFL,188.39,159,1.18
SUMNER,WA,US,AURORA,CO,US,TL,AFXN,2888.95,1299,2.23
SUMNER,WA,US,AURORA,CO,US,TL,RBTW,3011.48,1299,2.34
SUMNER,WA,US,CENTRALIA,WA,US,LTL,ODFL,163.47,59,2.72
SUMNER,WA,US,SACRAMENTO,CA,US,TL,RBTW,1170.7,723,1.62
SUMNER,WA,US,LANCASTER,TX,US,TL,IQLS,3853.68,2067,1.87
SUMNER,WA,US,RED BLUFF,CA,US,TL,RBTW,1239.29,596,2.05
LANCASTER,TX,US,MIDLOTHIAN,TX,US,TL,DNGS,353.1,21,16.67
LANCASTER,TX,US,LACEY,WA,US,LTL,ODFL,566.18,2088.5,0.27
LANCASTER,TX,US,DAYTON,TX,US,LTL,ODFL,367.26,242.36,1.51
LANCASTER,TX,US,SHAFTER,CA,US,LTL,ODFL,646.45,1458.38,0.45
LANCASTER,TX,US,ARDMORE,OK,US,LTL,ODFL,387.49,122.04,3.14
LANCASTER,TX,US,WILMER,TX,US,LTL,ODFL,160.44,10.36,15.54
LANCASTER,TX,US,COPPELL,TX,US,TL,RBTW,425.57,29,14.57
LANCASTER,TX,US,WEST JEFFERSON,OH,US,LTL,ODFL,518.16,1024.87,0.5
LANCASTER,TX,US,BEAVER DAM,WI,US,LTL,ODFL,254.85,1015.33,0.25
LANCASTER,TX,US,LAKELAND,FL,US,LTL,ODFL,891.99,1071,0.84
LANCASTER,TX,US,ELWOOD,IL,US,LTL,ODFL,658.97,890.67,0.75
LANCASTER,TX,US,RICHMOND,VA,US,TL,RBTW,2791.15,1264.1,2.21
LANCASTER,TX,US,BESSEMER,AL,US,LTL,ODFL,383.52,623,0.62
LANCASTER,TX,US,STOCKTON,CA,US,LTL,ODFL,1295.12,1672,0.77
LANCASTER,TX,US,WURTSBORO,NY,US,LTL,ABFS,226.98,1582.2,0.14
LANCASTER,TX,US,OCONOMOWOC,WI,US,LTL,ODFL,375.2,1007.71,0.37
LANCASTER,TX,US,GALESBURG,MI,US,LTL,ODFL,333.3,1058,0.32
LANCASTER,TX,US,FORNEY,TX,US,TL,RBTW,326.28,26,12.71
LANCASTER,TX,US,CHESAPEAKE,VA,US,LTL,ODFL,1036.12,1341,0.8
LANCASTER,TX,US,LONGVIEW,TX,US,LTL,ODFL,227.16,128,1.8
LANCASTER,TX,US,PARK CITY,KS,US,TL,AFXN,946.46,384.59,2.45
LANCASTER,TX,US,LUFKIN,TX,US,LTL,ODFL,169.83,172,0.98
LANCASTER,TX,US,PLAINVIEW,TX,US,TL,RBTW,930.63,342.07,2.71
LANCASTER,TX,US,OTTAWA,KS,US,TL,RBTW,1042.25,459.23,2.27
LANCASTER,TX,US,BROOKHAVEN,MS,US,LTL,ODFL,178.09,439.5,0.42
LANCASTER,TX,US,PHARR,TX,US,TL,RBTW,920.67,486,1.91
LANCASTER,TX,US,LENEXA,KS,US,LTL,ODFL,484.09,484.33,1.03
REDLANDS,CA,US,NEWTON,NC,US,TL,RBTW,6230.42,2308.33,2.64
REDLANDS,CA,US,EUGENE,OR,US,LTL,ODFL,1011.95,912,1.1
REDLANDS,CA,US,CLACKAMAS,OR,US,LTL,ODFL,589.03,1014.5,0.58
REDLANDS,CA,US,LOVELAND,CO,US,TL,RBTW,3538.67,1021.04,3.46
REDLANDS,CA,US,SUMNER,WA,US,LTL,FXFE,1986.07,1164.53,1.72
REDLANDS,CA,US,SUMNER,WA,US,TL,BNCH,5019.18,1164.43,4.29
REDLANDS,CA,US,DUPONT,WA,US,TL,RBTW,3570.77,1142.74,3.13
REDLANDS,CA,US,WEST JEFFERSON,OH,US,LTL,ODFL,823.81,2138.78,0.39
REDLANDS,CA,US,RIALTO,CA,US,TL,AFXN,361.83,15,24.61
REDLANDS,CA,US,MONROE TOWNSHIP,NJ,US,TL,BNCH,5053.2,2654.33,1.89
REDLANDS,CA,US,REDLANDS,CA,US,LTL,AACT,195.19,25,7.82
REDLANDS,CA,US,CHARLESTON,TN,US,TL,RBTW,4973.87,2074,2.44
REDLANDS,CA,US,ONTARIO,CA,US,LTL,PAAF,6420.9,29,222.1
REDLANDS,CA,US,REDLANDS,CA,US,TL,AFXN,367.73,25,14.65
REDLANDS,CA,US,TRACY,CA,US,LTL,SAIA,206.95,384,0.54
REDLANDS,CA,US,SALEM,OR,US,TL,RBTW,3107.74,973.25,3.2
REDLANDS,CA,US,LEBANON,TN,US,LTL,ODFL,202.12,1959,0.1
REDLANDS,CA,US,TURLOCK,CA,US,LTL,ODFL,305.76,357,0.86
REDLANDS,CA,US,GREENVILLE,TN,US,TL,RBTW,5106.92,1936.7,2.63
REDLANDS,CA,US,HENDERSON,NV,US,LTL,ODFL,577.04,236,2.44
REDLANDS,CA,US,LANCASTER,TX,US,TL,RBTW,3119.44,1310,2.39
REDLANDS,CA,US,MOUNT PLEASANT,IA,US,LTL,ODFL,545.77,1752.5,0.32
REDLANDS,CA,US,PORTERVILLE,CA,US,TL,RBTW,928.09,219.63,4.23
REDLANDS,CA,US,BUCKEYE,AZ,US,TL,LRGR,1243.65,280,4.45
REDLANDS,CA,US,HERMISTON,OR,US,TL,LRGR,3660.6,1019,3.6
PHARR,TX,US,MINOOKA,IL,US,TL,CEEG,4835.65,1368,3.66
PHARR,TX,US,NORCROSS,GA,US,LTL,ODFL,281.6,1150,0.24
PHARR,TX,US,LEVITTOWN,PA,US,LTL,ODFL,435.4,1881.1,0.23
PHARR,TX,US,SIKESTON,MO,US,LTL,ODFL,176.05,1017,0.17
PHARR,TX,US,MESA,AZ,US,LTL,ODFL,261.64,1136.63,0.23
PHARR,TX,US,CARLISLE,PA,US,LTL,ODFL,339.18,1759,0.19
PHARR,TX,US,YORK,PA,US,LTL,ODFL,269.04,1769.65,0.15
REDLANDS,CA,US,DUPONT,WA,US,TL,LRGR,3439.5,1135,3.03
REDLANDS,CA,US,WILTON,NY,US,LTL,ODFL,1268.6,2749.36,0.46
PHARR,TX,US,EAGAN,MN,US,LTL,ODFL,181.92,1416,0.13
PHARR,TX,US,POMPANO BEACH,FL,US,LTL,ODFL,242.93,1496,0.16
PHARR,TX,US,LAKELAND,FL,US,PARCEL,FDEG,5016.55,1298,3.85
PHARR,TX,US,PORTLAND,OR,US,PARCEL,FDEG,5152.28,2285,2.19
PHARR,TX,US,HANOVER,MD,US,PARCEL,FDEG,4995.97,1744,2.87
PHARR,TX,US,HANOVER,MD,US,LTL,FXFE,246.27,1744,0.14
PHARR,TX,US,TWINSBURG,OH,US,PARCEL,FDEG,4999.68,1618.03,3.09
PHARR,TX,US,TWINSBURG,OH,US,LTL,ODFL,510.51,1617.63,0.31
PHARR,TX,US,SAN DIEGO,CA,US,LTL,FXFE,208,1472.75,0.14
PHARR,TX,US,SAN DIEGO,CA,US,PARCEL,FDEG,4917.77,1472.56,3.39
PHARR,TX,US,ROSELLE,IL,US,PARCEL,FDEG,5060.8,1409,3.55
PHARR,TX,US,BIRMINGHAM,AL,US,LTL,ODFL,287.52,987,0.28
PHARR,TX,US,FLUSHING,NY,US,LTL,ODFL,330.2,1958.17,0.17
PHARR,TX,US,SAINT CLOUD,MN,US,LTL,ODFL,246.28,1489,0.16
PHARR,TX,US,DUMFRIES,VA,US,LTL,ODFL,307.99,1688.67,0.19
PHARR,TX,US,JACKSONVILLE,FL,US,PARCEL,FDEG,4959.45,1212,4.12
PHARR,TX,US,CHULA VISTA,CA,US,LTL,ODFL,483.1,1474.67,0.33
PHARR,TX,US,SAINT PAUL,MN,US,LTL,ODFL,187.3,1426,0.13
PHARR,TX,US,HOLLY HILL,FL,US,LTL,ODFL,212.12,1281.5,0.18
PHARR,TX,US,MILWAUKEE,WI,US,PARCEL,FDEG,5012.98,1485.91,3.37
PHARR,TX,US,GROVEPORT,OH,US,LTL,FXFE,344.44,1485.2,0.23
PHARR,TX,US,PHOENIX,AZ,US,LTL,CTII,94.73,1150,0.08
PHARR,TX,US,ORLANDO,FL,US,LTL,AACT,264.1,1295,0.21
PHARR,TX,US,EARTH CITY,MO,US,PARCEL,FDEG,4944.73,1127,4.44
PHARR,TX,US,FRESNO,TX,US,LTL,ODFL,164.9,337.4,0.5
PHARR,TX,US,KANSAS CITY,KS,US,PARCEL,FDEG,4798.15,989,5.05
PHARR,TX,US,MIRA LOMA,CA,US,LTL,CNWY,447,1477.81,0.3
PHARR,TX,US,AUSTELL,GA,US,LTL,AACT,171.8,1121.5,0.16
PHARR,TX,US,CHARLESTON,WV,US,LTL,ODFL,357.15,1492,0.24
PHARR,TX,US,MILFORD,OH,US,PARCEL,FDEG,5058.89,1391,3.59
PHARR,TX,US,LOUISVILLE,KY,US,PARCEL,FDEG,4842.08,1278,3.92
PHARR,TX,US,PRINCETON,IL,US,TL,BNCH,5023.36,1342.58,3.73
PHARR,TX,US,MIAMI GARDENS,FL,US,LTL,ODFL,171.52,1518,0.11
PHARR,TX,US,KEARNEY,MO,US,LTL,ODFL,157.45,1015,0.16
PHARR,TX,US,MIAMI,FL,US,LTL,ODFL,276.87,1527,0.18
PHARR,TX,US,SMITHFIELD,NC,US,PARCEL,FDEG,4894.95,1532.33,3.26
PHARR,TX,US,TRACY,CA,US,LTL,ODFL,338.94,1842,0.19
PHARR,TX,US,REDMOND,WA,US,LTL,ODFL,237.64,2338,0.11
PHARR,TX,US,HAZELWOOD,MO,US,LTL,ODFL,197.89,1132,0.18
PHARR,TX,US,ALBANY,OR,US,PARCEL,FDEG,5072.9,2297,2.18
ELWOOD,IL,US,FRIDLEY,MN,US,TL,DART,1117.58,426,2.6
ELWOOD,IL,US,OTTAWA,KS,US,LTL,ABFS,279.13,502,0.55
RICHMOND,VA,US,BROOKSHIRE,TX,US,LTL,FXFE,1283.82,1337.82,0.95
RICHMOND,VA,US,JUPITER,FL,US,TL,RBTW,2571.47,859,2.94
GRAND RAPIDS,MI,US,WAYLAND,MI,US,TL,RBTW,356.12,29,12.01
ELWOOD,IL,US,GARDEN CITY,MI,US,LTL,ODFL,133,284.5,0.47
ELWOOD,IL,US,KISSIMMEE,FL,US,LTL,ODFL,395.02,1126,0.34
ELWOOD,IL,US,HARLAN,IA,US,LTL,ODFL,127.11,400,0.32
ELWOOD,IL,US,ALBANY,OR,US,LTL,ODFL,395.56,2087,0.19
ELWOOD,IL,US,CRANBURY,NJ,US,LTL,ODFL,559.67,807.6,0.71
ELWOOD,IL,US,LOCUST GROVE,GA,US,LTL,AACT,120.32,714,0.17
ELWOOD,IL,US,CORSICANA,TX,US,LTL,EXLA,490.32,926,0.53
ELWOOD,IL,US,PHARR,TX,US,TL,RBTW,2375.92,1371,1.68
ELWOOD,IL,US,HIALEAH,FL,US,TL,RBTW,3531.06,1328,2.8
ELWOOD,IL,US,NASHVILLE,IL,US,LTL,ODFL,135.77,257,0.52
RICHMOND,VA,US,BETHLEHEM,PA,US,TL,RBTW,1038.04,282,3.58
RICHMOND,VA,US,NORTH VERNON,IN,US,LTL,EXLA,220.25,567,0.4
RICHMOND,VA,US,JANESVILLE,WI,US,LTL,ODFL,258.71,868,0.3
RICHMOND,VA,US,READING,PA,US,TL,RBTW,903.09,244.6,3.69
RICHMOND,VA,US,WESTFIELD,MA,US,LTL,EXLA,180.48,473.85,0.39
RICHMOND,VA,US,BREINIGSVILLE,PA,US,LTL,ODFL,569.55,265,2.14
RICHMOND,VA,US,TYLER,TX,US,LTL,ODFL,339.61,1202,0.29
RICHMOND,VA,US,VAN BUREN,OH,US,LTL,PITD,117.47,543.8,0.21
RICHMOND,VA,US,GALESBURG,MI,US,LTL,ODFL,450.93,683.08,0.67
RICHMOND,VA,US,EDGEWOOD,MD,US,PARCEL,FDEG,5008.64,165,30.35
RICHMOND,VA,US,LEBANON,TN,US,TL,RBTW,1439.84,568,2.44
RICHMOND,VA,US,FORT WAYNE,IN,US,LTL,ODFL,964.99,607,1.6
RICHMOND,VA,US,KERNERSVILLE,NC,US,TL,RBTW,657.04,196,3.34
RICHMOND,VA,US,ROME,NY,US,LTL,ODFL,207.33,491,0.42
RICHMOND,VA,US,RAYMOND,NH,US,TL,RBTW,2037.92,583.25,3.5
RICHMOND,VA,US,FRANKLIN,MA,US,LTL,ODFL,156.22,523,0.29
RICHMOND,VA,US,CHESTERFIELD,MI,US,LTL,ODFL,151.92,634,0.23
RICHMOND,VA,US,HOUSTON,TX,US,LTL,ODFL,1755.89,1301.5,1.4
RICHMOND,VA,US,PRINCE GEORGE,VA,US,TL,RBTW,360.09,27,13.62
SUMNER,WA,US,TRACY,CA,US,LTL,ODFL,549.01,788,0.72
SUMNER,WA,US,SPOKANE,WA,US,LTL,ODFL,254.47,287,0.89
SUMNER,WA,US,RIVERSIDE,CA,US,LTL,ODFL,399.03,1155,0.33
LANCASTER,TX,US,SUFFOLK,VA,US,LTL,ODFL,327.22,1328.5,0.25
LANCASTER,TX,US,DELTONA,FL,US,TL,RBTW,2802.6,1068,2.59
LANCASTER,TX,US,RIVERSIDE,CA,US,TL,RBTW,2271.21,1319,1.65
LANCASTER,TX,US,GRANTSVILLE,UT,US,LTL,ODFL,407.72,1258.33,0.33
LANCASTER,TX,US,GROVE CITY,OH,US,LTL,ODFL,319.83,1029.25,0.31
LANCASTER,TX,US,HOUSTON,TX,US,TL,RBTW,731.07,233.54,3.11
REDLANDS,CA,US,MIDWAY,GA,US,LTL,ODFL,1143.63,2276.09,0.51
REDLANDS,CA,US,WARSAW,NC,US,LTL,ODFL,194.29,2507,0.08
REDLANDS,CA,US,TOPEKA,KS,US,TL,RBTW,3746.4,1448,2.56
REDLANDS,CA,US,OSWEGO,IL,US,TL,RBTW,4503.03,1927,2.27
REDLANDS,CA,US,BROOKSHIRE,TX,US,TL,BNCH,5094.7,1411,3.54
REDLANDS,CA,US,OKLAHOMA CITY,OK,US,LTL,ODFL,711.5,1265,0.55
REDLANDS,CA,US,FRESNO,TX,US,LTL,ODFL,1112.17,1452,0.76
REDLANDS,CA,US,GARDEN CITY,GA,US,TL,RBTW,5819.48,2273,2.53
REDLANDS,CA,US,SPARKS,NV,US,LTL,SAIA,201.64,461,0.42
PHARR,TX,US,MC GAHEYSVILLE,VA,US,LTL,ODFL,742.7,1600.67,0.47
PHARR,TX,US,AURORA,CO,US,PARCEL,FDEG,5006.58,1154,4.33
PHARR,TX,US,HICKORY HILLS,IL,US,LTL,ODFL,200.42,1395,0.14
PHARR,TX,US,CAROL STREAM,IL,US,PARCEL,FDEG,5092.95,1402.75,3.57
PHARR,TX,US,ELWOOD,IL,US,LTL,ODFL,1103.37,1368.75,0.8
PHARR,TX,US,MYRTLE BEACH,SC,US,LTL,AACT,182.48,1491.57,0.12
PHARR,TX,US,CHICAGO,IL,US,PARCEL,FDEG,4985.02,1410.11,3.55
PHARR,TX,US,BALDWINSVILLE,NY,US,PARCEL,FDEG,5035.49,1943.33,2.57
PHARR,TX,US,ROSELLE,IL,US,LTL,FXFE,196.46,1408,0.14
PHARR,TX,US,POOLER,GA,US,PARCEL,FDEG,5072.58,1291.33,3.87
PHARR,TX,US,SALT LAKE CITY,UT,US,PARCEL,FDEG,5012.51,1524,3.28
PHARR,TX,US,BORDENTOWN,NJ,US,LTL,FXFE,334.95,1881,0.18
PHARR,TX,US,BORDENTOWN,NJ,US,TL,GLXS,4864.95,1876,2.66
PHARR,TX,US,CRANBURY,NJ,US,TL,RBTW,4542.4,1899,2.39
PHARR,TX,US,WEST CHESTER,OH,US,LTL,ODFL,753.69,1395.83,0.54
