SOURCE_CITY,SOURCE_STATE,SOURCE_COUNTRY,DEST_CITY,DEST_STATE,DEST_COUNTRY,TMODE,COST_PER_LB,COST_PER_MILE,COST_PER_CUFT,SHP_COUNT,MODE_PREFERENCE
RICHMOND,VA,US,KISSIMMEE,FL,US,LTL,1.74,0.21,9.88,1,Preferred Mode
RICHMOND,VA,US,LA GRANGE,GA,US,LTL,9.16,0.44,9.44,9,Least Preferred Mode
RICHMOND,VA,US,LA GRANGE,GA,US,PARCEL,24.15,8.59,87.72,1,Least Preferred Mode
RICHMOND,VA,US,LA GRANGE,GA,US,TL,0.08,2.27,0.6,14,Preferred Mode
RICHMOND,VA,US,LA VERGNE,TN,US,LTL,1.74,0.27,9.88,1,Preferred Mode
RICHMOND,VA,US,LACEY,WA,US,LTL,1.03,0.1,5.47,1,Preferred Mode
RICHMOND,VA,US,LACEY,WA,US,TL,0.98,2.16,3.88,1,Preferred Mode
RICHMOND,VA,US,LAGRANGE,GA,US,TL,0.08,2.37,0.62,10,Preferred Mode
RICHMOND,VA,US,LAKELAND,FL,US,LTL,0.22,0.78,3.8,78,Least Preferred Mode
RICHMOND,VA,US,LAKELAND,FL,US,TL,0.17,2.65,1.38,113,Preferred Mode
RICHMOND,VA,US,LANCASTER,NY,US,LTL,0.16,0.93,4.2,13,Preferred Mode
RICHMOND,VA,US,LANCASTER,PA,US,LTL,1.67,0.72,9.49,1,Preferred Mode
RICHMOND,VA,US,LANCASTER,TX,US,LTL,0.25,0.64,1.47,3,Least Preferred Mode
RICHMOND,VA,US,LANCASTER,TX,US,TL,30.19,1.91,61.23,40,Preferred Mode
RICHMOND,VA,US,LANSDALE,PA,US,LTL,1.67,0.6,9.49,1,Preferred Mode
RICHMOND,VA,US,LANSING,MI,US,LTL,0.63,0.19,4.84,5,Least Preferred Mode
RICHMOND,VA,US,LANSING,MI,US,PARCEL,48.16,7.56,403.8,6,Preferred Mode
RICHMOND,VA,US,LANSING,MI,US,TL,0.55,7.57,4.22,1,Least Preferred Mode
RICHMOND,VA,US,LAS VEGAS,NV,US,LTL,0.74,0.13,5.71,1,Least Preferred Mode
RICHMOND,VA,US,LAS VEGAS,NV,US,TL,0.3,1.94,2.96,3,Preferred Mode
RICHMOND,VA,US,LEBANON,TN,US,LTL,0.24,0.58,2.23,5,Preferred Mode
RICHMOND,VA,US,LEBANON,TN,US,TL,0.06,2.44,0.54,1,Least Preferred Mode
RICHMOND,VA,US,LEDGEWOOD,NJ,US,LTL,1.67,0.46,9.49,1,Preferred Mode
RICHMOND,VA,US,LENEXA,KS,US,LTL,0.27,1.06,2.37,9,Preferred Mode
RICHMOND,VA,US,LENEXA,KS,US,TL,0.21,1.99,1.55,7,Least Preferred Mode
RICHMOND,VA,US,LEOMINSTER,MA,US,LTL,1.67,0.29,9.49,1,Preferred Mode
RICHMOND,VA,US,LEVITTOWN,NY,US,LTL,1.67,0.42,9.49,1,Preferred Mode
RICHMOND,VA,US,LEWIS CENTER,OH,US,LTL,1.6,0.3,9.09,1,Preferred Mode
RICHMOND,VA,US,LEWISBERRY,PA,US,LTL,0.15,1.17,1.24,10,Least Preferred Mode
RICHMOND,VA,US,LEWISBERRY,PA,US,TL,0.07,4.35,0.54,42,Preferred Mode
RICHMOND,VA,US,LINDEN,NJ,US,LTL,1.67,0.49,9.49,1,Preferred Mode
RICHMOND,VA,US,LIVONIA,MI,US,LTL,0.17,1.36,1.4,2,Least Preferred Mode
RICHMOND,VA,US,LIVONIA,MI,US,TL,0.21,2.68,1.53,4,Preferred Mode
RICHMOND,VA,US,LOGAN TOWNSHIP,NJ,US,LTL,0.32,1.11,5.44,10,Least Preferred Mode
RICHMOND,VA,US,LOGAN TOWNSHIP,NJ,US,TL,0.07,3.81,0.54,54,Preferred Mode
RICHMOND,VA,US,LONG ISLAND CITY,NY,US,LTL,1.67,0.45,9.49,1,Preferred Mode
RICHMOND,VA,US,LOUISVILLE,KY,US,LTL,1.62,0.27,9.2,1,Preferred Mode
RICHMOND,VA,US,LOVELAND,CO,US,LTL,0.48,0.39,4.07,5,Preferred Mode
RICHMOND,VA,US,LOVELAND,CO,US,TL,0.75,2.42,5.3,2,Least Preferred Mode
RICHMOND,VA,US,LUGOFF,SC,US,LTL,0.14,0.51,3.31,2,Least Preferred Mode
RICHMOND,VA,US,LUGOFF,SC,US,TL,0.07,2.99,0.57,60,Preferred Mode
RICHMOND,VA,US,MACON,GA,US,LTL,0.25,0.55,2.38,44,Preferred Mode
RICHMOND,VA,US,MACON,GA,US,PARCEL,168.89,9.03,3333.33,2,Least Preferred Mode
RICHMOND,VA,US,MACON,GA,US,TL,0.11,2.17,0.91,32,Least Preferred Mode
RICHMOND,VA,US,MADISON,AL,US,LTL,0.54,0.54,4.3,11,Least Preferred Mode
RICHMOND,VA,US,MADISON,AL,US,TL,0.1,2.17,0.81,30,Preferred Mode
RICHMOND,VA,US,MADISON HEIGHTS,MI,US,LTL,1.6,0.24,9.09,1,Preferred Mode
RICHMOND,VA,US,MAGNOLIA,TX,US,LTL,5.83,0.11,72.91,1,Least Preferred Mode
RICHMOND,VA,US,MAGNOLIA,TX,US,PARCEL,247.4,3.79,1527.78,2,Preferred Mode
RICHMOND,VA,US,MANAHAWKIN,NJ,US,LTL,1.67,0.52,9.49,1,Preferred Mode
RICHMOND,VA,US,MANCHESTER,CT,US,LTL,0.21,0.61,4.06,38,Preferred Mode
RICHMOND,VA,US,MANCHESTER,NH,US,LTL,1.67,0.26,9.49,1,Preferred Mode
RICHMOND,VA,US,MAPLE SHADE,NJ,US,LTL,1.67,0.61,9.49,1,Preferred Mode
RICHMOND,VA,US,MARCY,NY,US,LTL,0.15,1.08,0.95,7,Least Preferred Mode
RICHMOND,VA,US,MARCY,NY,US,TL,0.1,3.43,0.81,141,Preferred Mode
RICHMOND,VA,US,MARION,IN,US,LTL,0.19,0.97,2.66,1,Preferred Mode
RICHMOND,VA,US,MARYVILLE,TN,US,LTL,1.76,0.37,10,1,Preferred Mode
RICHMOND,VA,US,MASSENA,NY,US,LTL,1.67,0.24,9.49,1,Preferred Mode
RICHMOND,VA,US,MAYS LANDING,NJ,US,LTL,1.67,0.59,9.49,1,Preferred Mode
RICHMOND,VA,US,MCDONOUGH,GA,US,LTL,1.74,0.3,9.88,1,Preferred Mode
RICHMOND,VA,US,MCLEANSVILLE,NC,US,LTL,0.15,0.82,3.67,38,Preferred Mode
RICHMOND,VA,US,MECHANICSVILLE,VA,US,LTL,1.46,18.85,8.3,1,Preferred Mode
RICHMOND,VA,US,MEDFORD,MA,US,LTL,1.67,0.28,9.49,1,Preferred Mode
RICHMOND,VA,US,MEDINA,OH,US,LTL,0.19,1.72,5.02,4,Preferred Mode
RICHMOND,VA,US,MEDLEY,FL,US,LTL,0.31,0.29,2.86,1,Preferred Mode
RICHMOND,VA,US,MEDLEY,FL,US,TL,0.25,2.71,2.05,1,Preferred Mode
RICHMOND,VA,US,MELBOURNE,FL,US,LTL,0.39,0.29,3.39,3,Preferred Mode
RICHMOND,VA,US,MELBOURNE,FL,US,PARCEL,25.25,6.49,227.27,1,Least Preferred Mode
RICHMOND,VA,US,MEMPHIS,TN,US,TL,0.09,2.12,1.3,2,Preferred Mode
RICHMOND,VA,US,MENOMONIE,WI,US,LTL,0.4,0.26,5.12,11,Preferred Mode
RICHMOND,VA,US,MENOMONIE,WI,US,TL,0.35,2.17,2.46,1,Least Preferred Mode
RICHMOND,VA,US,MERRITT ISLAND,FL,US,LTL,1.74,0.21,9.88,1,Preferred Mode
RICHMOND,VA,US,MIAMI,FL,US,LTL,0.78,0.5,5.99,12,Least Preferred Mode
RICHMOND,VA,US,MIAMI,FL,US,PARCEL,40.98,5.32,384.62,1,Least Preferred Mode
RICHMOND,VA,US,MIAMI,FL,US,TL,0.09,2.61,1.73,19,Preferred Mode
RICHMOND,VA,US,MIDDLE VILLAGE,NY,US,LTL,1.67,0.45,9.49,1,Preferred Mode
RICHMOND,VA,US,MIDDLEBURG HEIGHTS,OH,US,LTL,1.6,0.32,9.09,1,Preferred Mode
RICHMOND,VA,US,MIDDLETOWN,OH,US,LTL,1.35,0.65,29.1,2,Preferred Mode
RICHMOND,VA,US,MIDDLETOWN,RI,US,LTL,1.67,0.3,9.49,1,Preferred Mode
RICHMOND,VA,US,MIDLAND,GA,US,LTL,0.47,0.33,11.91,1,Preferred Mode
RICHMOND,VA,US,MIDLOTHIAN,TX,US,LTL,0.69,0.24,3.95,7,Preferred Mode
RICHMOND,VA,US,MIDLOTHIAN,VA,US,LTL,1.46,9.86,8.3,1,Preferred Mode
RICHMOND,VA,US,MIDWAY,GA,US,LTL,0.16,0.55,4.69,1,Least Preferred Mode
RICHMOND,VA,US,MIDWAY,GA,US,TL,0.09,2.6,0.76,46,Preferred Mode
RICHMOND,VA,US,MIDWAY,TN,US,LTL,0.18,0.9,1.31,8,Least Preferred Mode
RICHMOND,VA,US,MIDWAY,TN,US,PARCEL,185.19,13.67,1250,1,Least Preferred Mode
RICHMOND,VA,US,MIDWAY,TN,US,TL,0.06,2.75,0.49,105,Preferred Mode
RICHMOND,VA,US,MILBANK,SD,US,LTL,1.85,0.11,14.63,1,Preferred Mode
RICHMOND,VA,US,MILLSBORO,DE,US,LTL,1.67,0.72,9.49,1,Preferred Mode
RICHMOND,VA,US,MILTON,ON,CA,LTL,0.32,0.72,2.05,1,Preferred Mode
RICHMOND,VA,US,MILTON,PA,US,LTL,0.12,2.31,2.93,11,Preferred Mode
RICHMOND,VA,US,MINSTER,OH,US,PARCEL,71.43,9.26,555.56,1,Preferred Mode
RICHMOND,VA,US,MOBILE,AL,US,LTL,0.55,0.19,5,1,Preferred Mode
RICHMOND,VA,US,MONROE,NY,US,LTL,1.67,0.41,9.49,1,Preferred Mode
RICHMOND,VA,US,MONROE,OH,US,LTL,0.24,1.31,1.76,2,Least Preferred Mode
RICHMOND,VA,US,MONROE,OH,US,TL,0.1,2.55,0.8,7,Preferred Mode
RICHMOND,VA,US,MOORESVILLE,NC,US,LTL,1.46,0.52,8.3,1,Preferred Mode
RICHMOND,VA,US,MOUNDRIDGE,KS,US,LTL,1.85,0.12,14.63,1,Preferred Mode
RICHMOND,VA,US,MOUNT CRAWFORD,VA,US,TL,0.03,5.42,0.29,8,Preferred Mode
RICHMOND,VA,US,MOUNT PLEASANT,IA,US,LTL,0.37,0.44,4.2,10,Preferred Mode
RICHMOND,VA,US,MOUNT PLEASANT,PA,US,LTL,1.07,0.54,11.1,1,Preferred Mode
RICHMOND,VA,US,MT JULIET,TN,US,LTL,1.74,0.27,9.88,1,Preferred Mode
RICHMOND,VA,US,MT. CRAWFORD,VA,US,LTL,2.18,2.79,9.63,5,Least Preferred Mode
RICHMOND,VA,US,MT. CRAWFORD,VA,US,TL,0.04,5.43,0.32,122,Preferred Mode
RICHMOND,VA,US,N. KINGSTOWN,RI,US,TL,0.18,3.27,1.26,4,Preferred Mode
RICHMOND,VA,US,NASHUA,NH,US,LTL,1.67,0.27,9.49,1,Preferred Mode
RICHMOND,VA,US,NEW ALBANY,OH,US,LTL,1.6,0.31,9.09,1,Preferred Mode
RICHMOND,VA,US,NEW BRAUNFELS,TX,US,LTL,0.36,0.47,3.21,4,Preferred Mode
RICHMOND,VA,US,NEW CASTLE,DE,US,LTL,0.39,1.13,2.54,6,Least Preferred Mode
RICHMOND,VA,US,NEW CASTLE,DE,US,TL,0.07,4.35,0.54,44,Preferred Mode
RICHMOND,VA,US,NEW STANTON,PA,US,TL,0.04,3.85,0.57,2,Preferred Mode
RICHMOND,VA,US,NEWARK,DE,US,LTL,1.67,0.76,9.49,1,Preferred Mode
RICHMOND,VA,US,NEWBURGH,NY,US,LTL,1.67,0.4,9.49,1,Preferred Mode
RICHMOND,VA,US,NEWNAN,GA,US,LTL,1.74,0.29,9.88,1,Preferred Mode
RICHMOND,VA,US,NEWPORT NEWS,VA,US,LTL,0.11,5.27,1.44,17,Preferred Mode
RICHMOND,VA,US,NEWPORT NEWS,VA,US,TL,0.05,7.11,0.45,15,Least Preferred Mode
RICHMOND,VA,US,NEWTON,NC,US,TL,0.04,2.31,0.37,63,Preferred Mode
RICHMOND,VA,US,NICHOLS,NY,US,LTL,0.16,1.57,1.59,23,Least Preferred Mode
RICHMOND,VA,US,NICHOLS,NY,US,TL,0.13,2.84,1.15,32,Preferred Mode
RICHMOND,VA,US,NOBLESVILLE,IN,US,LTL,1.6,0.24,9.09,1,Preferred Mode
RICHMOND,VA,US,NORFOLK,VA,US,LTL,0.34,1.73,5.05,17,Preferred Mode
RICHMOND,VA,US,NORTH BERGEN,NJ,US,LTL,1.67,0.46,9.49,1,Preferred Mode
RICHMOND,VA,US,NORTH BRUNSWICK,NJ,US,LTL,1.67,0.52,9.49,1,Preferred Mode
RICHMOND,VA,US,NORTH CANTON,OH,US,LTL,0.28,0.78,2.01,18,Least Preferred Mode
RICHMOND,VA,US,NORTH CANTON,OH,US,TL,0.14,2.59,1,37,Preferred Mode
RICHMOND,VA,US,NORTH DARTMOUTH,MA,US,LTL,1.67,0.29,9.49,1,Preferred Mode
RICHMOND,VA,US,NORTH HAVEN,CT,US,LTL,1.67,0.37,9.49,1,Preferred Mode
RICHMOND,VA,US,NORTH LITTLE ROCK,AR,US,LTL,0.23,0.7,2.26,3,Preferred Mode
RICHMOND,VA,US,NORTHBOROUGH,MA,US,LTL,0.65,0.59,3.77,3,Least Preferred Mode
RICHMOND,VA,US,NORTHBOROUGH,MA,US,TL,0.12,3.32,0.9,5,Preferred Mode
RICHMOND,VA,US,OAKHURST,NJ,US,LTL,1.67,0.49,9.49,1,Preferred Mode
RICHMOND,VA,US,OAKS,PA,US,LTL,1.67,0.63,9.49,1,Preferred Mode
RICHMOND,VA,US,OCALA,FL,US,LTL,0.16,1.07,1.69,1,Preferred Mode
RICHMOND,VA,US,OCALA,FL,US,TL,0.07,2.38,0.75,1,Preferred Mode
RICHMOND,VA,US,OCONOMOWOC,WI,US,LTL,0.27,0.42,3.55,11,Preferred Mode
RICHMOND,VA,US,OKLAHOMA CITY,OK,US,LTL,0.27,0.45,3.02,4,Preferred Mode
RICHMOND,VA,US,OLD BRIDGE,NJ,US,LTL,1.67,0.51,9.49,1,Preferred Mode
RICHMOND,VA,US,OLEAN,NY,US,LTL,1.67,0.38,9.49,1,Preferred Mode
RICHMOND,VA,US,OLIVE BRANCH,MS,US,LTL,0.18,0.72,1.36,5,Preferred Mode
RICHMOND,VA,US,ONEONTA,NY,US,LTL,1.67,0.35,9.49,1,Preferred Mode
RICHMOND,VA,US,ONTARIO,CA,US,LTL,0.42,0.89,5.12,4,Preferred Mode
RICHMOND,VA,US,ONTARIO,CA,US,TL,0.42,1.73,3.08,2,Least Preferred Mode
RICHMOND,VA,US,OPA LOCKA,FL,US,LTL,0.56,0.17,4.85,1,Preferred Mode
RICHMOND,VA,US,OPELOUSAS,LA,US,LTL,0.33,0.42,2.69,4,Preferred Mode
RICHMOND,VA,US,ORANGE PARK,FL,US,LTL,1.74,0.26,9.88,1,Preferred Mode
RICHMOND,VA,US,ORLANDO,FL,US,LTL,1.74,0.21,9.88,2,Preferred Mode
RICHMOND,VA,US,OSWEGO,IL,US,LTL,0.17,0.73,2.1,2,Preferred Mode
RICHMOND,VA,US,OSWEGO,IL,US,TL,0.19,2.62,1.32,1,Least Preferred Mode
RICHMOND,VA,US,OTTAWA,IL,US,LTL,0.59,0.37,5.55,8,Preferred Mode
RICHMOND,VA,US,OTTAWA,IL,US,PARCEL,56.18,6.18,714.29,1,Least Preferred Mode
RICHMOND,VA,US,OTTAWA,KS,US,LTL,0.41,0.35,3.26,5,Preferred Mode
RICHMOND,VA,US,OWINGS MILLS,MD,US,LTL,1.67,1,9.49,1,Preferred Mode
RICHMOND,VA,US,PALATINE,IL,US,PARCEL,200,6.31,1666.67,1,Preferred Mode
RICHMOND,VA,US,PALESTINE,TX,US,LTL,0.33,0.54,2.67,5,Preferred Mode
RICHMOND,VA,US,PALM BAY,FL,US,LTL,1.74,0.2,9.88,1,Preferred Mode
RICHMOND,VA,US,PARAMUS,NJ,US,LTL,1.67,0.45,9.49,1,Preferred Mode
RICHMOND,VA,US,PARK CITY,KS,US,LTL,0.29,0.92,2.51,2,Preferred Mode
RICHMOND,VA,US,PARKLAND,FL,US,LTL,1.74,0.17,9.88,1,Preferred Mode
RICHMOND,VA,US,PASADENA,MD,US,LTL,1.67,1.14,9.49,1,Preferred Mode
RICHMOND,VA,US,PATTERSON,CA,US,LTL,0.43,0.4,3.69,4,Preferred Mode
RICHMOND,VA,US,PATTERSON,CA,US,TL,0.43,2.04,3.33,2,Least Preferred Mode
RICHMOND,VA,US,PELHAM MANOR,NY,US,LTL,1.67,0.44,9.49,1,Preferred Mode
RICHMOND,VA,US,PEMBROKE,NH,US,LTL,0.24,0.34,5.22,7,Preferred Mode
RICHMOND,VA,US,PEMBROKE PINES,FL,US,LTL,1.74,0.17,9.88,1,Preferred Mode
RICHMOND,VA,US,PENNS GROVE,NJ,US,LTL,0.44,1.56,9.01,13,Least Preferred Mode
RICHMOND,VA,US,PENNS GROVE,NJ,US,TL,0.07,4.16,0.51,44,Preferred Mode
RICHMOND,VA,US,PENSACOLA,FL,US,LTL,0.31,0.52,2.66,32,Preferred Mode
RICHMOND,VA,US,PENSACOLA,FL,US,PARCEL,69.44,5.97,500,1,Least Preferred Mode
RICHMOND,VA,US,PENSACOLA,FL,US,TL,0.44,3.1,3.59,1,Least Preferred Mode
RICHMOND,VA,US,PERRYSBURG,OH,US,LTL,0.35,0.29,6.86,44,Preferred Mode
RICHMOND,VA,US,PETERSBURG,VA,US,LTL,0.23,9.37,1.79,12,Least Preferred Mode
RICHMOND,VA,US,PETERSBURG,VA,US,TL,0.03,15.73,0.23,27,Preferred Mode
RICHMOND,VA,US,PHILADELPHIA,PA,US,LTL,1.67,0.64,9.49,2,Preferred Mode
RICHMOND,VA,US,PHOENIX,AZ,US,LTL,0.68,0.44,5.44,7,Preferred Mode
RICHMOND,VA,US,PHOENIX,AZ,US,TL,0.34,1.76,3.34,2,Least Preferred Mode
RICHMOND,VA,US,PINEVILLE,NC,US,LTL,1.46,0.46,8.3,1,Preferred Mode
RICHMOND,VA,US,PINEVILLE,NC,US,TL,0.04,3.39,0.4,1,Preferred Mode
RICHMOND,VA,US,PINEY FLATS,TN,US,TL,0.1,2.99,0.68,5,Preferred Mode
RICHMOND,VA,US,PITTSBURGH,PA,US,LTL,0.15,1.3,3.88,14,Preferred Mode
RICHMOND,VA,US,PITTSFIELD,MA,US,LTL,1.67,0.32,9.49,1,Preferred Mode
RICHMOND,VA,US,PLAINFIELD,IN,US,LTL,0.16,1.31,1.52,4,Preferred Mode
RICHMOND,VA,US,PLAINFIELD,IN,US,TL,0.23,2.54,1.84,3,Least Preferred Mode
RICHMOND,VA,US,PLAINS,MT,US,LTL,2.58,0.09,20.35,1,Preferred Mode
RICHMOND,VA,US,PLAINVIEW,TX,US,LTL,0.41,0.34,3.24,7,Preferred Mode
RICHMOND,VA,US,PLANT CITY,FL,US,LTL,0.39,0.28,4.3,39,Preferred Mode
RICHMOND,VA,US,PLYMOUTH,MA,US,LTL,1.67,0.28,9.49,1,Preferred Mode
RICHMOND,VA,US,PORT CHARLOTTE,FL,US,LTL,1.74,0.18,9.88,1,Preferred Mode
RICHMOND,VA,US,PORT ORANGE,FL,US,LTL,1.74,0.23,9.88,1,Preferred Mode
RICHMOND,VA,US,PORTLAND,ME,US,LTL,1.67,0.24,9.49,1,Preferred Mode
RICHMOND,VA,US,PORTLAND,OR,US,LTL,0.52,0.51,4.07,1,Preferred Mode
RICHMOND,VA,US,PORTLAND,TN,US,LTL,0.23,0.65,1.97,7,Preferred Mode
RICHMOND,VA,US,PORTSMOUTH,NH,US,LTL,1.67,0.26,9.49,1,Preferred Mode
RICHMOND,VA,US,POST FALLS,ID,US,LTL,0.89,0.1,6.55,1,Preferred Mode
RICHMOND,VA,US,POTTSVILLE,PA,US,LTL,0.11,2.53,2.75,19,Preferred Mode
RICHMOND,VA,US,POTTSVILLE,PA,US,TL,0.07,3.91,1.58,3,Least Preferred Mode
RICHMOND,VA,US,PRINCE GEORGE,VA,US,LTL,0.11,8.52,0.74,5,Preferred Mode
RICHMOND,VA,US,PRINCE GEORGE,VA,US,TL,0.05,13.62,0.32,4,Least Preferred Mode
RICHMOND,VA,US,PRINCETON,IL,US,LTL,0.06,0.17,0.65,1,Preferred Mode
RICHMOND,VA,US,PUEBLO,CO,US,LTL,0.73,0.27,5.44,7,Preferred Mode
RICHMOND,VA,US,QUAKERTOWN,PA,US,LTL,1.67,0.57,9.49,1,Preferred Mode
RICHMOND,VA,US,QUINCY,MA,US,LTL,1.67,0.28,9.49,1,Preferred Mode
RICHMOND,VA,US,RALEIGH,NC,US,LTL,1.46,0.86,8.3,2,Preferred Mode
RICHMOND,VA,US,RAYMOND,NH,US,LTL,0.85,0.43,4.42,3,Least Preferred Mode
RICHMOND,VA,US,RAYMOND,NH,US,TL,0.13,3.64,1.04,130,Preferred Mode
RICHMOND,VA,US,READING,PA,US,LTL,0.43,1.69,3.35,5,Least Preferred Mode
RICHMOND,VA,US,READING,PA,US,TL,0.07,3.72,0.48,16,Preferred Mode
RICHMOND,VA,US,RED BLUFF,CA,US,PARCEL,102.04,1.79,263.16,1,Preferred Mode
RICHMOND,VA,US,LOSANGELES,CA,US,LTL,0.41,0.96,3.8,1,Least Preferred Mode
RICHMOND,VA,US,LOSANGELES,CA,US,TL,0.15,1.46,1.48,4,Preferred Mode
RICHMOND,VA,US,REPUBLIC,MO,US,LTL,0.31,0.65,2.49,3,Preferred Mode
RICHMOND,VA,US,REVERE,MA,US,LTL,1.67,0.28,9.49,1,Preferred Mode
RICHMOND,VA,US,RIALTO,CA,US,LTL,0.64,0.4,4.97,6,Preferred Mode
RICHMOND,VA,US,RICHLAND CENTER,WI,US,LTL,1.85,0.15,14.63,1,Preferred Mode
RICHMOND,VA,US,RICHMOND,VA,US,LTL,0.89,5.34,6.55,2,Preferred Mode
RICHMOND,VA,US,RICHMOND,VA,US,TL,0.02,18.6,0.2,1,Least Preferred Mode
RICHMOND,VA,US,RICHMOND HILL,NY,US,LTL,0.31,0.46,6.46,14,Preferred Mode
RICHMOND,VA,US,RIVERDALE,NJ,US,LTL,1.67,0.45,9.49,1,Preferred Mode
RICHMOND,VA,US,RIVERHEAD,NY,US,LTL,1.67,0.37,9.49,1,Preferred Mode
RICHMOND,VA,US,RIVERSIDE,CA,US,LTL,1.25,0.34,6.28,3,Preferred Mode
RICHMOND,VA,US,RIVERSIDE,CA,US,TL,0.46,1.95,3.52,2,Least Preferred Mode
RICHMOND,VA,US,ROANOKE,VA,US,LTL,1.46,0.83,8.3,1,Preferred Mode
RICHMOND,VA,US,ROBESONIA,PA,US,LTL,0.14,0.78,3.37,5,Preferred Mode
RICHMOND,VA,US,ROCHESTER,NY,US,LTL,1.67,0.33,9.49,2,Preferred Mode
RICHMOND,VA,US,ROCK TAVERN,NY,US,LTL,0.18,0.61,1.37,9,Least Preferred Mode
RICHMOND,VA,US,ROCK TAVERN,NY,US,TL,0.11,3.78,0.85,44,Preferred Mode
RICHMOND,VA,US,ROME,NY,US,LTL,0.36,0.42,4.25,4,Preferred Mode
RICHMOND,VA,US,ROMEOVILLE,IL,US,LTL,0.19,0.75,1.53,7,Preferred Mode
RICHMOND,VA,US,ROMEOVILLE,IL,US,TL,0.13,2.01,0.92,2,Least Preferred Mode
RICHMOND,VA,US,ROTTERDAM,NY,US,LTL,1.67,0.31,9.49,1,Preferred Mode
RICHMOND,VA,US,ROYAL PALM BEACH,FL,US,LTL,1.74,0.18,9.88,1,Preferred Mode
RICHMOND,VA,US,S. PORTLAND,ME,US,LTL,0.24,0.34,5.79,23,Preferred Mode
RICHMOND,VA,US,SACRAMENTO,CA,US,LTL,0.56,0.56,4.54,3,Preferred Mode
RICHMOND,VA,US,SAINT JAMES,MO,US,LTL,0.32,0.23,3.03,1,Preferred Mode
RICHMOND,VA,US,SALEM,NH,US,LTL,1.67,0.27,9.49,1,Preferred Mode
RICHMOND,VA,US,SALEM,OR,US,LTL,0.74,0.39,5.83,2,Preferred Mode
RICHMOND,VA,US,SALISBURY,NC,US,LTL,0.16,0.66,3.76,25,Preferred Mode
RICHMOND,VA,US,SALT LAKE CITY,UT,US,LTL,0.35,1.05,3.06,1,Preferred Mode
RICHMOND,VA,US,SALT LAKE CITY,UT,US,TL,0.33,2.15,2.77,1,Preferred Mode
RICHMOND,VA,US,SAN ANTONIO,TX,US,LTL,0.3,0.59,2.08,2,Preferred Mode
RICHMOND,VA,US,SAN ANTONIO,TX,US,TL,0.3,1.72,2.65,1,Least Preferred Mode
RICHMOND,VA,US,SAN BERNARDINO,CA,US,LTL,1.2,0.1,8.97,5,Preferred Mode
RICHMOND,VA,US,SANFORD,FL,US,LTL,1.74,0.22,9.88,1,Preferred Mode
RICHMOND,VA,US,SANGER,TX,US,LTL,0.37,0.39,3.21,4,Preferred Mode
RICHMOND,VA,US,SARATOGA SPRINGS,NY,US,LTL,1.67,0.31,9.49,1,Preferred Mode
RICHMOND,VA,US,SCHERTZ,TX,US,LTL,0.27,1,2.58,4,Preferred Mode
RICHMOND,VA,US,SCHERTZ,TX,US,TL,0.41,1.77,3.28,1,Least Preferred Mode
RICHMOND,VA,US,SCHNECKSVILLE,PA,US,LTL,0.26,0.54,5.24,1,Preferred Mode
RICHMOND,VA,US,SCHODACK LANDING,NY,US,LTL,0.2,0.37,4.82,22,Preferred Mode
RICHMOND,VA,US,SEABROOK,NH,US,LTL,1.67,0.26,9.49,1,Preferred Mode
RICHMOND,VA,US,SEALY,TX,US,LTL,1.33,0.33,4.86,8,Preferred Mode
RICHMOND,VA,US,SEARCY,AR,US,LTL,0.27,0.77,2.22,3,Preferred Mode
RICHMOND,VA,US,SEEKONK,MA,US,LTL,1.67,0.3,9.49,1,Preferred Mode
RICHMOND,VA,US,SEYMOUR,IN,US,LTL,0.31,0.61,4.57,8,Preferred Mode
RICHMOND,VA,US,SEYMOUR,IN,US,PARCEL,64.1,8.55,238.1,1,Least Preferred Mode
RICHMOND,VA,US,SEYMOUR,IN,US,TL,0.28,2.77,1.95,1,Least Preferred Mode
RICHMOND,VA,US,SHAFTER,CA,US,LTL,0.61,0.29,5.35,3,Preferred Mode
RICHMOND,VA,US,SHAFTER,CA,US,TL,2.95,1.78,9.25,1,Least Preferred Mode
RICHMOND,VA,US,SHELBY,NC,US,LTL,2.89,0.94,11.75,6,Least Preferred Mode
RICHMOND,VA,US,SHELBY,NC,US,PARCEL,26.46,16.23,84.75,1,Least Preferred Mode
RICHMOND,VA,US,SHELBY,NC,US,TL,0.05,2.89,0.43,140,Preferred Mode
RICHMOND,VA,US,SHELBY TOWNSHIP,MI,US,LTL,0.19,0.96,1.72,5,Preferred Mode
RICHMOND,VA,US,SHELBY TOWNSHIP,MI,US,TL,0.16,2.66,1.18,3,Least Preferred Mode
RICHMOND,VA,US,SMITHFIELD,NC,US,LTL,0.07,4.84,1.09,1,Least Preferred Mode
RICHMOND,VA,US,SMITHFIELD,NC,US,TL,0.04,5.15,0.55,3,Preferred Mode
RICHMOND,VA,US,SMITHFIELD,VA,US,LTL,0.69,1.93,5.83,1,Preferred Mode
RICHMOND,VA,US,SMYRNA,DE,US,LTL,2.14,1.66,12.01,7,Least Preferred Mode
RICHMOND,VA,US,SMYRNA,DE,US,TL,0.06,4.53,0.43,156,Preferred Mode
RICHMOND,VA,US,SOMERSET,NJ,US,LTL,0.14,1.39,2.98,3,Least Preferred Mode
RICHMOND,VA,US,SOMERSET,NJ,US,TL,0.04,3.48,0.79,8,Preferred Mode
